,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,38,3,1,0,0,1,0,3,4,0,0,2,2,8,3,43,10,27,11,4
true_1,1,133,16,4,7,14,0,2,2,0,0,0,5,1,6,2,0,0,2,0
true_2,0,12,134,10,17,6,0,5,1,2,0,1,5,1,2,0,0,0,1,0
true_3,0,3,28,86,57,1,1,1,4,0,0,1,12,1,0,0,0,0,1,0
true_4,0,9,14,14,133,0,0,9,2,1,0,1,9,0,1,0,0,0,0,0
true_5,0,16,23,1,3,148,0,1,1,0,0,0,1,0,3,0,1,0,0,0
true_6,0,3,5,8,30,0,91,14,18,0,0,3,14,0,5,0,2,2,0,0
true_7,0,0,1,0,1,0,1,150,25,0,1,0,9,1,3,1,2,3,0,0
true_8,0,1,0,0,0,0,1,19,157,1,1,2,3,4,3,0,2,3,2,0
true_9,0,0,1,0,0,0,0,9,3,170,9,1,0,0,1,1,0,2,2,0
true_10,0,1,1,0,0,0,0,7,2,9,172,0,0,1,1,1,2,2,1,0
true_11,4,2,6,0,5,2,0,2,2,0,0,140,10,4,4,0,6,4,7,0
true_12,0,5,10,8,17,1,3,9,6,1,0,6,121,6,3,0,0,0,1,0
true_13,0,3,1,0,0,0,0,4,3,0,0,0,3,177,4,1,0,1,1,0
true_14,0,1,1,0,1,0,0,7,5,1,0,1,4,6,161,0,0,5,4,0
true_15,7,1,0,0,0,0,0,7,2,0,0,0,0,4,4,162,2,3,6,1
true_16,0,1,1,0,0,0,0,1,6,1,0,11,2,1,3,3,125,6,18,3
true_17,2,0,3,0,0,0,0,3,3,0,0,0,0,1,1,0,3,165,6,1
true_18,3,0,0,0,1,0,1,6,4,1,0,5,0,11,7,1,17,18,79,1
true_19,10,0,0,0,0,0,0,3,1,2,0,3,1,2,3,72,11,6,6,6
