,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,1,2,5,0,0,1,0,0,2,1,0,7,1,19,10,69,2,36,3,1
true_1,0,112,40,11,6,8,0,0,1,0,0,0,0,5,10,2,0,0,0,0
true_2,0,7,145,11,8,7,0,0,5,1,0,1,0,8,4,0,0,0,0,0
true_3,0,5,65,83,30,2,0,0,4,0,1,1,1,2,2,0,0,0,0,0
true_4,0,6,57,25,86,0,0,0,2,1,1,1,1,10,3,0,0,0,0,0
true_5,0,12,109,1,2,67,0,0,1,0,0,0,0,3,3,0,0,0,0,0
true_6,0,11,17,20,55,0,14,13,30,0,3,5,9,5,10,1,0,2,0,0
true_7,0,1,3,0,0,0,0,114,49,1,2,0,3,11,7,1,1,5,0,0
true_8,0,1,2,0,1,0,0,7,156,1,0,2,1,16,8,0,1,2,1,0
true_9,0,0,1,0,0,0,0,0,2,171,8,1,0,11,2,0,0,2,1,0
true_10,0,1,1,0,1,0,0,0,1,14,165,1,0,9,4,0,1,2,0,0
true_11,0,2,10,2,5,4,0,0,1,2,0,138,4,8,9,0,4,7,2,0
true_12,0,13,23,20,31,0,0,5,6,0,0,6,70,13,10,0,0,0,0,0
true_13,0,3,0,0,0,0,0,0,1,0,1,0,2,177,14,0,0,0,0,0
true_14,0,0,2,0,2,0,0,0,5,1,1,2,3,16,162,0,0,2,1,0
true_15,0,1,0,0,1,0,0,0,1,0,2,0,0,13,8,162,0,8,3,0
true_16,0,0,4,0,0,0,0,0,11,1,0,28,0,11,13,4,70,31,5,4
true_17,0,0,3,0,0,0,0,0,3,0,1,2,0,6,5,2,0,164,2,0
true_18,0,0,1,0,0,0,0,0,3,2,1,25,0,22,20,1,4,30,44,2
true_19,0,0,1,0,0,0,0,0,1,1,1,4,0,11,11,76,4,13,2,1
