class,precision,recall,f1,support,roc_auc,pr_auc
0,0.6071428571428571,0.425,0.5,160,0.9599549861495846,0.615199709999388
1,0.7853107344632768,0.7128205128205128,0.7473118279569892,195,0.9712131970593508,0.7944005772436696
2,0.6260162601626016,0.7817258883248731,0.6952595936794582,197,0.9659146929665668,0.7526749386251667
3,0.7321428571428571,0.6275510204081632,0.6758241758241759,196,0.96871966469856,0.7096333009036799
4,0.7158469945355191,0.6787564766839378,0.6968085106382979,193,0.9735095116902607,0.7839049185465298
5,0.845,0.8535353535353535,0.8492462311557789,198,0.9906752293370436,0.9181717234390341
6,0.8736263736263736,0.8153846153846154,0.843501326259947,195,0.9864601039985655,0.8995636652152088
7,0.5597014925373134,0.7575757575757576,0.6437768240343348,198,0.980238414378952,0.8471905135289766
8,0.6758893280632411,0.8592964824120602,0.7566371681415929,199,0.9907954783719775,0.906805384312736
9,0.9597701149425287,0.8391959798994975,0.8954423592493298,199,0.9951958054061965,0.9466072072270483
10,0.9137055837563451,0.9,0.906801007556675,200,0.9939915966386554,0.9485748655881996
11,0.8043478260869565,0.7474747474747475,0.774869109947644,198,0.9735004015519133,0.8327198637105124
12,0.6989795918367347,0.6954314720812182,0.6972010178117048,197,0.9682005907248526,0.7643290272926827
13,0.8136363636363636,0.9040404040404041,0.8564593301435407,198,0.990403050663409,0.9398391727514357
14,0.8449197860962567,0.8020304568527918,0.8229166666666666,197,0.9864508347291658,0.9028226303598887
15,0.6624472573839663,0.7889447236180904,0.7201834862385321,199,0.9744845763401155,0.787382541423096
16,0.7058823529411765,0.7252747252747253,0.7154471544715447,182,0.9813756477636076,0.7972692582161243
17,0.780373831775701,0.8882978723404256,0.8308457711442786,188,0.9930785725316892,0.9185638976931322
18,0.6423357664233577,0.567741935483871,0.6027397260273972,155,0.9654397001740062,0.675670979502019
19,0.2708333333333333,0.10317460317460317,0.14942528735632185,126,0.9426280208387782,0.3135357323578145
