,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,82,3,0,0,0,0,0,5,4,2,2,2,0,5,2,15,3,13,3,19
true_1,0,149,6,5,4,17,0,3,0,0,0,0,5,1,2,1,0,1,1,0
true_2,0,11,145,9,8,12,0,5,0,1,1,1,2,0,2,0,0,0,0,0
true_3,1,5,28,131,18,1,4,1,1,0,1,0,3,2,0,0,0,0,0,0
true_4,0,10,10,14,135,2,3,10,0,1,0,2,5,1,0,0,0,0,0,0
true_5,0,10,5,2,1,177,0,1,0,0,0,0,0,0,1,0,0,0,0,1
true_6,1,0,5,2,6,0,163,6,4,1,0,2,2,0,3,0,0,0,0,0
true_7,2,0,4,1,2,0,5,152,17,0,1,1,6,2,1,0,2,0,1,1
true_8,1,1,1,0,1,0,2,17,164,0,1,1,2,1,3,0,1,2,1,0
true_9,1,0,0,0,1,1,0,9,3,173,7,2,0,0,0,0,0,2,0,0
true_10,0,0,1,0,0,1,0,8,0,7,178,1,0,0,0,1,1,1,0,1
true_11,2,1,2,0,2,6,0,2,2,0,0,155,4,5,2,0,6,4,4,1
true_12,0,7,4,9,6,0,7,7,4,0,0,6,136,8,3,0,0,0,0,0
true_13,0,2,2,0,0,1,0,3,1,0,0,0,1,181,2,2,1,1,1,0
true_14,0,4,1,0,1,2,0,7,3,0,2,2,3,5,163,0,1,1,2,0
true_15,12,2,2,0,0,0,0,7,1,0,0,0,0,3,1,152,0,1,2,16
true_16,2,0,2,0,0,1,0,1,6,1,0,17,0,0,2,0,126,3,10,11
true_17,1,0,0,1,0,0,0,4,0,0,0,2,0,2,1,1,1,168,2,5
true_18,6,0,2,0,0,1,1,6,0,1,0,8,0,4,3,0,19,8,93,3
true_19,25,0,1,0,0,0,0,2,1,1,0,2,0,1,3,38,12,6,3,31
