,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,65,3,1,0,0,2,0,3,4,0,0,2,2,8,1,30,6,17,11,5
true_1,0,138,14,6,3,14,0,2,2,0,0,0,8,1,3,2,0,1,1,0
true_2,0,12,139,14,10,8,0,5,2,0,0,1,3,1,2,0,0,0,0,0
true_3,0,5,28,104,30,1,5,1,7,0,0,1,13,1,0,0,0,0,0,0
true_4,0,11,12,22,123,0,4,9,2,1,0,1,8,0,0,0,0,0,0,0
true_5,0,14,20,0,3,156,0,1,1,0,0,0,1,0,1,0,1,0,0,0
true_6,0,1,5,3,2,0,157,7,10,0,0,1,4,0,3,0,0,2,0,0
true_7,1,0,0,0,3,0,4,150,21,0,0,0,9,2,2,1,2,2,1,0
true_8,0,1,2,0,0,0,3,18,163,0,2,1,3,1,2,0,1,1,1,0
true_9,1,0,1,0,0,0,1,9,4,171,6,1,0,1,0,0,0,2,2,0
true_10,0,1,1,0,0,0,0,7,3,10,172,0,0,0,1,1,2,1,1,0
true_11,2,3,4,1,3,3,0,2,2,0,0,142,10,5,4,0,6,3,7,1
true_12,0,6,10,10,7,1,8,6,5,0,0,5,129,8,2,0,0,0,0,0
true_13,0,3,1,0,0,0,2,3,4,0,0,0,3,176,3,1,0,1,1,0
true_14,0,2,1,0,2,0,1,7,7,1,0,2,5,6,156,0,1,2,4,0
true_15,9,1,1,0,0,0,0,7,3,0,0,0,0,3,2,161,1,2,7,2
true_16,1,1,1,0,0,0,0,1,7,0,0,9,0,2,2,3,126,3,22,4
true_17,3,0,1,0,0,0,0,3,6,0,0,2,0,1,1,0,3,161,6,1
true_18,6,0,2,0,0,0,1,5,4,1,0,5,0,6,5,0,19,11,89,1
true_19,18,0,1,0,0,0,0,2,2,1,0,2,0,3,3,64,11,3,7,9
