class,precision,recall,f1,support,roc_auc,pr_auc
0,0.6386554621848739,0.475,0.5448028673835126,160,0.963185595567867,0.6394896177436921
1,0.7914438502673797,0.7589743589743589,0.774869109947644,195,0.9725831091984939,0.8073728413757048
2,0.5891472868217055,0.7715736040609137,0.6681318681318681,197,0.9656959059841081,0.7581617087873574
3,0.7457627118644068,0.673469387755102,0.707774798927614,196,0.9705026666514396,0.724632185311111
4,0.7157894736842105,0.7046632124352331,0.7101827676240209,193,0.9765905084441328,0.8051678049585642
5,0.8512820512820513,0.8383838383838383,0.8447837150127226,198,0.9908123791102516,0.9211518830391527
6,0.88268156424581,0.8102564102564103,0.8449197860962567,195,0.9856238120853505,0.8978368248798912
7,0.5961538461538461,0.7828282828282829,0.6768558951965066,198,0.9842313108690488,0.8637951884438745
8,0.7772511848341233,0.8241206030150754,0.8,199,0.9890702462184909,0.9005642173989127
9,0.9354838709677419,0.8743718592964824,0.9038961038961039,199,0.9951662541213487,0.94999858334917
10,0.9565217391304348,0.88,0.9166666666666666,200,0.9939621848739495,0.9480250749313632
11,0.7427184466019418,0.7727272727272727,0.7574257425742574,198,0.9760765550239234,0.8401842745671834
12,0.7627118644067796,0.6852791878172588,0.7219251336898396,197,0.9691240422741911,0.7741652741010289
13,0.8264840182648402,0.9141414141414141,0.86810551558753,198,0.9910958691053875,0.9422650781225913
14,0.815,0.8274111675126904,0.8211586901763224,197,0.9866923528266851,0.905518535271164
15,0.6680672268907563,0.7989949748743719,0.7276887871853547,199,0.9745436789098109,0.7898780571663988
16,0.7314285714285714,0.7032967032967034,0.7170868347338936,182,0.9810402807894447,0.7949639425770464
17,0.7757009345794392,0.8829787234042553,0.8258706467661692,188,0.9924831010846192,0.9169085264742096
18,0.6293706293706294,0.5806451612903226,0.6040268456375839,155,0.9658055592736358,0.68703430234371
19,0.2692307692307692,0.1111111111111111,0.15730337078651685,126,0.9409139616329518,0.31148118746321013
