,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,54,4,2,0,0,1,0,4,4,0,0,2,1,8,3,28,6,20,16,7
true_1,0,136,14,8,3,15,0,2,2,0,0,0,7,1,3,2,0,1,1,0
true_2,0,10,138,15,12,6,0,5,1,1,0,1,4,1,2,0,0,0,1,0
true_3,0,2,25,122,24,1,3,1,3,0,0,1,12,1,0,0,0,0,1,0
true_4,0,10,12,29,117,0,3,9,1,1,0,1,10,0,0,0,0,0,0,0
true_5,0,16,18,2,2,155,0,1,1,0,0,0,1,0,1,0,0,0,1,0
true_6,0,1,6,5,5,0,148,10,10,0,0,1,4,0,3,0,0,2,0,0
true_7,1,0,6,0,3,0,3,149,19,0,0,0,9,0,2,1,2,2,1,0
true_8,0,1,2,0,0,0,4,20,157,0,1,1,3,3,4,0,1,1,1,0
true_9,0,0,2,0,0,0,1,9,4,169,7,1,0,1,0,1,0,2,2,0
true_10,0,1,2,0,0,0,0,7,2,9,172,1,1,0,1,1,2,1,0,0
true_11,2,3,3,1,4,3,0,2,2,0,0,141,12,4,5,1,6,3,6,0
true_12,0,4,10,18,7,1,5,7,4,0,0,4,129,6,2,0,0,0,0,0
true_13,0,4,3,0,0,0,2,4,1,0,0,0,4,174,3,1,0,1,1,0
true_14,0,3,2,0,1,0,1,7,7,1,0,2,8,5,154,0,0,2,4,0
true_15,8,1,2,0,0,0,0,7,0,0,0,0,0,3,4,160,0,3,9,2
true_16,0,1,1,0,0,0,0,2,7,0,0,11,2,2,4,2,122,2,21,5
true_17,3,0,2,0,0,0,0,3,4,0,0,2,0,1,2,0,2,161,7,1
true_18,2,0,4,0,0,0,1,5,3,1,0,8,0,8,5,1,17,13,86,1
true_19,12,0,2,0,0,0,0,2,1,1,0,4,1,2,3,67,10,6,5,10
