,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,69,3,1,0,0,2,0,6,1,0,1,2,1,6,1,23,6,15,10,13
true_1,0,143,11,6,5,14,0,3,0,0,0,0,6,1,2,2,0,1,1,0
true_2,0,8,144,14,9,8,0,5,0,1,1,0,4,0,3,0,0,0,0,0
true_3,0,3,27,130,16,1,4,3,4,0,1,1,5,1,0,0,0,0,0,0
true_4,0,6,12,20,128,1,3,11,0,0,1,2,9,0,0,0,0,0,0,0
true_5,0,10,11,2,3,168,0,2,0,0,0,0,1,0,0,0,0,0,1,0
true_6,0,0,3,4,3,0,156,12,7,0,0,2,4,0,2,0,0,2,0,0
true_7,1,0,1,1,2,0,4,152,20,0,0,0,8,2,0,0,2,1,3,1
true_8,0,1,1,0,0,0,2,17,164,0,2,1,3,1,2,0,1,3,1,0
true_9,1,0,1,0,1,0,0,9,3,171,7,2,0,0,0,0,0,3,1,0
true_10,0,0,1,0,0,0,0,8,1,8,176,1,0,0,1,1,2,1,0,0
true_11,2,1,4,2,2,4,0,2,2,0,0,147,8,5,4,0,6,3,5,1
true_12,0,4,6,14,8,1,7,6,4,0,0,3,133,9,2,0,0,0,0,0
true_13,0,2,0,0,0,1,2,6,0,0,0,0,1,182,1,0,0,1,1,1
true_14,1,2,0,0,3,1,0,8,3,1,1,3,5,6,156,0,1,2,3,1
true_15,11,0,1,0,0,0,0,9,1,0,0,0,0,3,2,156,1,2,5,8
true_16,1,0,1,0,0,1,0,2,6,0,0,12,0,2,2,2,131,2,18,2
true_17,1,0,1,0,0,0,0,4,2,0,0,2,0,1,1,0,2,166,5,3
true_18,3,0,1,0,0,1,1,7,2,1,0,8,0,6,5,1,20,11,88,0
true_19,24,0,0,0,0,0,0,4,0,1,1,2,1,2,2,59,12,3,5,10
