,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,78,3,1,0,0,1,0,3,4,0,1,2,1,6,1,16,4,13,6,20
true_1,0,150,9,5,5,12,0,3,0,0,0,0,5,0,3,1,0,1,1,0
true_2,0,9,149,11,8,8,0,5,0,1,1,0,3,0,2,0,0,0,0,0
true_3,0,5,29,134,15,0,4,1,1,0,0,0,5,1,0,0,0,0,1,0
true_4,0,8,12,16,133,1,3,10,0,1,0,1,8,0,0,0,0,0,0,0
true_5,1,12,9,2,1,171,0,1,0,0,0,0,0,0,1,0,0,0,0,0
true_6,0,0,7,2,4,0,159,7,5,0,0,2,6,0,3,0,0,0,0,0
true_7,2,0,5,0,4,0,3,152,17,0,0,0,7,2,1,0,2,0,2,1
true_8,1,1,1,0,1,0,2,16,166,0,1,1,2,1,3,0,1,2,0,0
true_9,1,0,0,0,0,1,0,9,3,174,5,2,1,0,0,0,0,3,0,0
true_10,0,0,2,0,0,0,0,7,1,10,174,0,0,0,0,1,1,2,1,1
true_11,2,1,3,0,1,5,0,2,2,0,0,153,7,4,4,0,5,4,4,1
true_12,0,5,5,10,5,1,7,5,3,1,0,3,141,8,2,0,0,1,0,0
true_13,0,2,2,0,0,1,1,3,1,0,0,0,1,180,2,1,1,1,2,0
true_14,0,4,1,0,1,2,0,7,3,1,1,2,6,5,162,0,0,0,2,0
true_15,11,1,3,0,0,0,0,7,0,0,0,0,0,2,2,157,0,1,2,13
true_16,2,1,2,0,0,0,0,1,7,0,0,14,0,0,2,0,130,2,15,6
true_17,2,0,1,1,0,0,0,3,0,0,0,2,0,1,1,0,4,164,5,4
true_18,3,0,3,0,0,1,1,5,0,1,0,7,0,4,2,0,22,9,96,1
true_19,23,0,2,0,0,0,1,2,0,1,0,2,1,2,2,43,12,4,4,27
