,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,80,3,0,0,0,0,0,4,2,1,1,2,0,3,2,19,5,9,8,21
true_1,0,149,9,6,4,12,0,3,0,0,0,0,5,1,3,1,0,1,1,0
true_2,0,7,151,13,5,8,0,5,1,1,2,0,2,0,2,0,0,0,0,0
true_3,0,2,29,137,13,1,4,2,1,0,0,0,4,1,0,1,0,0,1,0
true_4,0,8,14,15,132,1,3,10,0,0,0,2,6,1,0,0,0,0,1,0
true_5,0,12,10,3,0,170,0,1,0,0,0,0,0,0,1,0,0,0,0,1
true_6,1,0,6,3,3,0,158,8,5,0,0,2,2,0,3,0,1,2,1,0
true_7,2,0,5,1,2,0,2,155,15,0,0,0,6,2,1,0,2,0,3,2
true_8,1,0,1,0,1,0,2,18,161,0,1,1,2,1,2,0,3,2,3,0
true_9,2,0,0,0,0,1,0,9,3,173,6,2,0,0,0,0,0,3,0,0
true_10,0,0,2,0,0,0,0,7,0,7,177,0,0,0,0,1,2,1,2,1
true_11,2,1,3,1,0,5,0,2,2,0,0,154,4,4,3,0,7,4,5,1
true_12,0,5,5,12,4,0,7,7,3,1,0,6,136,7,2,0,2,0,0,0
true_13,0,2,2,0,0,1,0,3,1,0,0,0,1,181,1,2,1,1,1,1
true_14,1,3,3,0,1,0,0,7,3,0,1,4,3,5,160,0,1,1,3,1
true_15,11,0,3,0,0,0,0,7,0,0,0,0,0,3,2,154,0,1,3,15
true_16,2,1,2,0,0,0,0,1,2,1,0,13,0,0,1,0,136,2,15,6
true_17,2,0,0,1,0,0,0,4,0,0,0,2,0,1,1,0,4,165,4,4
true_18,3,0,3,0,0,1,1,5,0,1,0,4,0,3,1,1,23,8,100,1
true_19,22,0,2,0,0,0,0,2,0,0,0,2,0,1,2,39,13,5,6,32
