,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,72,3,0,0,0,0,0,4,4,1,2,2,1,6,2,20,5,14,4,20
true_1,0,152,7,6,4,11,0,3,0,0,0,0,6,0,3,1,0,1,1,0
true_2,0,8,141,17,6,9,1,5,2,0,2,0,3,0,3,0,0,0,0,0
true_3,0,3,23,141,16,0,4,1,2,0,0,1,2,2,0,1,0,0,0,0
true_4,0,4,8,19,139,2,3,10,1,0,0,2,4,0,0,0,0,0,1,0
true_5,0,11,7,3,1,173,0,1,0,0,0,0,0,0,0,0,1,0,0,1
true_6,0,0,6,3,6,0,158,9,6,0,0,2,2,0,1,1,1,0,0,0
true_7,2,0,5,1,3,0,2,154,18,0,0,0,6,2,0,0,2,0,2,1
true_8,0,0,1,0,1,0,1,16,170,0,1,1,2,1,2,0,1,2,0,0
true_9,1,1,0,0,0,0,0,9,2,174,6,3,0,0,0,0,0,2,0,1
true_10,0,0,2,0,0,0,0,7,0,10,174,0,0,0,0,1,1,3,2,0
true_11,1,2,4,0,0,3,1,2,2,0,0,155,6,3,3,0,7,4,4,1
true_12,0,5,4,12,5,0,8,7,4,0,0,4,138,6,2,0,2,0,0,0
true_13,0,2,2,0,0,1,0,3,1,0,0,0,1,181,1,2,1,1,1,1
true_14,0,4,2,0,1,1,0,7,3,0,1,2,5,5,162,0,1,1,2,0
true_15,9,0,3,0,0,0,0,7,1,0,0,0,0,2,1,156,0,1,3,16
true_16,2,1,2,0,0,0,0,2,2,0,0,15,0,0,2,0,137,3,8,8
true_17,1,0,0,0,0,0,0,4,1,0,0,1,0,1,1,0,1,169,4,5
true_18,5,0,3,0,0,1,1,5,0,1,0,8,0,4,2,1,24,10,89,1
true_19,18,0,2,0,0,0,1,2,0,2,0,2,0,2,3,40,14,5,3,32
