,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,78,2,1,0,0,0,0,6,1,1,3,2,0,5,4,17,2,12,4,22
true_1,0,146,8,6,4,15,0,3,0,1,0,0,5,1,3,1,0,1,1,0
true_2,0,7,144,12,9,9,1,5,0,1,2,1,4,0,2,0,0,0,0,0
true_3,0,1,24,140,17,1,5,1,1,0,0,1,1,2,0,1,0,0,1,0
true_4,0,3,10,15,141,2,3,10,0,1,0,2,4,1,0,0,0,1,0,0
true_5,1,9,6,0,3,176,0,1,0,0,0,0,0,0,2,0,0,0,0,0
true_6,0,0,5,2,3,0,165,6,4,1,0,2,4,0,2,1,0,0,0,0
true_7,2,0,4,0,4,0,5,154,15,0,0,0,6,2,1,0,2,0,2,1
true_8,0,1,2,0,1,0,2,17,167,0,1,1,1,1,1,0,1,3,0,0
true_9,1,0,0,0,0,1,0,9,1,174,7,3,0,0,0,0,1,2,0,0
true_10,0,0,2,0,0,0,0,7,0,9,175,0,0,0,0,1,1,3,2,0
true_11,1,2,4,0,0,3,0,2,2,0,0,156,5,4,2,1,7,4,4,1
true_12,0,3,6,8,7,0,8,6,2,0,0,5,144,6,0,0,2,0,0,0
true_13,0,2,1,0,0,1,0,4,1,0,0,0,1,181,1,2,1,1,1,1
true_14,0,5,1,0,1,1,1,7,2,0,1,2,4,5,163,0,1,1,1,1
true_15,9,1,2,0,0,0,0,7,1,0,0,0,0,2,1,157,0,1,1,17
true_16,2,0,2,0,0,1,0,2,4,0,0,17,0,0,2,0,129,3,10,10
true_17,1,0,0,0,0,0,0,4,0,0,0,3,0,1,2,1,2,163,4,7
true_18,5,0,3,0,0,1,1,5,0,1,0,9,0,3,2,1,20,10,93,1
true_19,21,0,2,0,0,0,1,2,0,2,1,2,0,1,3,39,11,4,4,33
