,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,66,3,0,0,0,1,0,0,0,4,0,2,6,1,0,5,7,21,6,38
true_1,0,151,2,12,2,13,0,0,0,0,0,0,10,0,2,1,0,1,1,0
true_2,0,23,57,59,7,31,0,0,0,1,2,1,14,0,2,0,0,0,0,0
true_3,0,3,5,159,8,2,2,0,1,3,0,1,9,1,0,0,1,1,0,0
true_4,0,12,1,27,125,3,3,0,0,1,0,1,18,0,0,0,0,1,1,0
true_5,0,12,0,3,1,178,0,0,0,1,0,0,1,0,1,0,1,0,0,0
true_6,0,1,0,7,4,1,147,4,6,4,0,0,13,2,1,0,1,3,1,0
true_7,0,0,0,1,2,1,5,139,14,4,0,0,20,1,2,0,4,0,3,2
true_8,0,0,0,0,1,0,1,11,163,0,0,1,11,2,1,0,2,3,3,0
true_9,0,1,0,0,0,0,0,0,3,178,3,1,9,0,0,0,0,3,0,1
true_10,0,0,0,0,0,1,0,0,0,18,166,2,7,0,0,1,2,2,1,0
true_11,0,3,0,4,0,2,0,0,2,0,0,146,12,2,3,0,8,5,9,2
true_12,0,10,0,14,3,2,4,2,0,1,0,4,152,2,1,0,1,1,0,0
true_13,0,1,0,0,0,1,0,0,0,1,0,0,8,180,2,0,2,1,1,1
true_14,0,5,0,0,1,2,0,1,1,1,1,2,16,5,150,0,2,3,6,1
true_15,8,1,0,0,0,0,0,1,0,2,0,0,7,2,1,122,4,3,5,43
true_16,2,1,1,0,0,0,0,0,1,2,0,5,1,0,0,0,142,4,21,2
true_17,0,0,0,0,0,0,0,0,1,1,0,0,3,1,0,0,3,170,8,1
true_18,3,0,1,0,0,1,1,0,0,3,0,2,3,4,1,0,23,12,101,0
true_19,12,0,0,0,0,0,0,0,0,3,0,2,3,2,1,19,17,5,7,55
