,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,87,2,0,0,0,0,0,0,0,1,1,1,4,1,5,6,1,9,2,40
true_1,0,154,4,5,1,18,0,0,2,0,0,0,8,0,1,1,0,0,1,0
true_2,0,20,121,17,8,13,1,0,1,0,2,0,11,0,2,0,1,0,0,0
true_3,0,7,14,146,11,4,2,0,4,1,0,1,3,1,1,0,0,0,1,0
true_4,1,7,4,16,140,3,3,1,1,1,0,1,13,0,0,1,0,0,1,0
true_5,0,8,4,0,2,180,0,0,0,0,1,0,1,0,1,0,0,0,0,1
true_6,0,1,2,6,4,0,153,10,7,1,0,1,4,1,2,0,1,0,2,0
true_7,1,0,0,3,2,1,2,147,18,1,0,0,15,1,0,0,2,1,3,1
true_8,0,0,0,0,1,0,1,12,165,2,1,0,9,1,1,0,2,3,1,0
true_9,2,1,0,0,0,0,0,0,1,177,3,2,9,0,0,0,1,1,1,1
true_10,1,0,1,0,0,1,0,0,2,17,167,0,7,0,0,0,1,1,1,1
true_11,2,5,4,0,0,3,0,0,1,0,0,153,7,3,3,0,5,2,7,3
true_12,2,11,2,12,2,2,4,2,3,0,0,4,146,2,2,0,1,0,2,0
true_13,0,1,0,0,0,1,0,0,2,1,0,0,5,178,2,3,3,1,1,0
true_14,4,2,0,0,1,1,1,0,3,0,1,1,12,1,163,1,1,0,5,0
true_15,7,2,0,0,0,0,0,0,3,0,0,0,6,3,1,151,0,2,2,22
true_16,2,0,1,0,0,1,0,1,3,2,0,8,1,0,1,0,141,0,16,5
true_17,1,0,0,0,0,1,0,0,0,0,0,2,3,1,1,1,0,165,7,6
true_18,2,0,0,0,0,1,1,0,1,1,0,4,3,3,1,0,14,10,109,5
true_19,13,0,0,0,0,0,0,0,3,2,1,1,2,0,0,27,14,0,7,56
