,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,86,2,0,0,0,0,0,3,0,1,0,1,4,3,6,10,2,7,5,30
true_1,0,159,2,8,0,15,0,0,1,0,0,0,8,0,1,0,0,0,1,0
true_2,0,19,109,32,12,10,1,2,2,0,1,0,7,0,0,0,2,0,0,0
true_3,0,4,11,155,14,2,1,0,1,1,0,1,4,1,0,0,0,0,1,0
true_4,2,5,3,17,145,2,3,1,0,0,0,0,14,0,0,0,0,0,1,0
true_5,0,10,3,0,5,176,0,0,0,0,1,0,2,0,0,1,0,0,0,0
true_6,1,1,2,10,9,0,139,15,3,1,0,1,11,0,1,0,1,0,0,0
true_7,1,0,0,3,6,1,2,157,4,1,0,0,15,1,0,0,2,1,3,1
true_8,1,0,0,1,1,0,1,24,148,1,3,0,9,1,1,0,4,2,2,0
true_9,1,1,0,0,0,0,0,1,1,176,3,2,9,0,0,0,2,1,1,1
true_10,0,0,1,0,1,0,0,1,0,17,167,0,7,0,1,1,1,2,1,0
true_11,3,3,4,1,1,3,0,1,1,0,0,142,16,2,3,2,6,3,7,0
true_12,1,11,3,13,3,1,2,7,0,0,0,3,148,1,1,0,1,0,2,0
true_13,1,1,0,0,2,1,0,0,0,1,0,0,8,177,1,2,0,1,3,0
true_14,2,2,0,0,2,1,1,1,1,1,1,1,13,2,161,1,1,2,4,0
true_15,9,2,0,0,2,0,0,1,0,0,0,0,6,2,1,156,0,3,3,14
true_16,2,0,3,0,1,0,0,2,0,1,0,3,2,0,1,0,134,0,27,6
true_17,0,0,0,0,0,1,0,1,0,0,0,1,3,1,1,0,0,169,8,3
true_18,1,1,0,0,3,0,1,0,0,1,0,2,3,1,1,1,16,10,112,2
true_19,13,0,0,0,1,0,0,0,0,2,1,1,2,1,0,33,13,1,6,52
