,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,88,1,0,0,0,0,0,0,0,1,1,1,6,3,5,6,2,7,6,33
true_1,0,152,2,11,0,10,0,1,2,0,0,0,10,0,5,1,0,0,1,0
true_2,0,26,99,42,6,5,0,0,0,1,2,1,13,0,2,0,0,0,0,0
true_3,0,5,7,163,9,0,2,1,1,1,0,1,5,1,0,0,0,0,0,0
true_4,0,10,2,26,133,0,2,1,0,0,0,0,17,0,0,0,1,0,1,0
true_5,0,19,1,3,4,166,0,0,0,0,1,0,1,0,2,0,0,0,0,1
true_6,0,1,1,7,10,0,149,8,4,1,0,0,10,2,1,0,1,0,0,0
true_7,2,1,0,1,4,1,4,147,12,0,1,0,19,1,0,0,2,1,2,0
true_8,0,0,0,0,1,0,1,14,162,1,2,1,10,2,1,0,1,1,2,0
true_9,1,1,0,0,0,0,0,0,1,177,4,1,9,0,0,0,2,0,2,1
true_10,0,0,0,1,1,0,0,0,0,12,174,0,7,0,0,1,1,1,2,0
true_11,1,5,1,2,2,1,0,0,2,0,0,145,13,2,7,0,6,3,6,2
true_12,2,8,0,12,3,0,3,4,0,0,0,1,160,2,1,0,1,0,0,0
true_13,0,1,0,0,2,1,0,0,0,2,0,0,8,177,3,0,1,1,2,0
true_14,3,3,0,0,2,0,0,2,1,0,0,0,13,2,165,0,2,0,2,2
true_15,11,2,0,0,2,0,0,1,0,0,0,0,6,3,3,129,1,1,2,38
true_16,3,0,0,0,1,1,0,1,1,1,0,6,2,0,1,0,141,0,21,3
true_17,2,0,0,0,0,0,0,0,1,1,0,0,3,1,1,0,2,165,8,4
true_18,2,1,0,0,2,0,1,1,0,1,0,3,3,4,0,0,19,9,105,4
true_19,17,0,0,0,1,0,0,0,1,2,1,2,2,0,0,22,13,0,7,58
