,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,77,2,0,0,1,0,0,0,2,1,1,1,2,11,1,11,2,9,2,37
true_1,1,158,2,6,3,14,0,0,1,0,0,0,4,3,1,1,0,0,1,0
true_2,0,23,103,28,12,14,1,0,0,0,2,0,6,5,1,0,1,0,0,1
true_3,0,5,13,145,20,1,2,0,1,1,0,2,2,2,0,2,0,0,0,0
true_4,0,7,1,14,149,2,3,0,1,1,0,1,4,9,0,0,1,0,0,0
true_5,0,9,1,0,5,179,0,0,0,0,1,0,1,1,0,0,0,0,0,1
true_6,0,1,1,4,13,0,147,9,3,2,0,1,8,3,2,0,1,0,0,0
true_7,0,1,0,2,7,1,2,148,15,1,1,0,6,10,0,1,0,1,1,1
true_8,1,1,0,0,1,0,1,10,160,4,3,0,2,10,0,0,3,2,0,1
true_9,0,1,0,0,0,0,0,0,1,179,3,2,0,11,0,0,0,0,1,1
true_10,0,1,0,0,1,2,0,0,0,14,170,0,0,7,1,1,3,0,0,0
true_11,2,4,1,2,0,4,0,0,1,1,0,149,7,4,4,0,9,3,6,1
true_12,2,12,1,9,7,1,4,5,2,0,0,3,142,5,2,0,1,0,1,0
true_13,0,1,0,0,2,1,0,0,0,3,0,0,3,182,1,0,1,1,1,2
true_14,2,3,0,0,3,1,0,2,1,0,2,1,4,14,157,0,1,1,3,2
true_15,8,2,0,0,2,0,0,0,1,0,0,0,0,10,1,154,3,2,2,14
true_16,1,0,1,0,1,1,0,0,1,2,1,6,0,3,1,0,143,0,11,10
true_17,4,0,0,0,1,1,0,0,0,0,0,0,0,7,0,1,0,163,5,6
true_18,4,1,1,0,1,1,1,0,0,3,0,3,0,5,0,2,23,8,94,8
true_19,6,1,0,0,1,0,0,0,1,4,0,2,1,6,0,36,13,1,2,52
