class,precision,recall,f1,support,roc_auc,pr_auc
0,0.7476635514018691,0.5,0.599250936329588,160,0.9482998614958449,0.6523549824257344
1,0.65,0.8,0.7172413793103448,195,0.9664235251927561,0.7911072402891913
2,0.8429752066115702,0.5177664974619289,0.6415094339622641,197,0.9415284685905715,0.7027242417139667
3,0.6780487804878049,0.7091836734693877,0.6932668329177057,196,0.9662457316446444,0.7453031352239176
4,0.6607142857142857,0.7668393782383419,0.709832134292566,193,0.9766281698995162,0.8200489872343756
5,0.8287037037037037,0.9040404040404041,0.8647342995169082,198,0.9912337258361894,0.917289062640051
6,0.8850574712643678,0.7897435897435897,0.8346883468834688,195,0.9786265017034247,0.8939919580873096
7,0.8596491228070176,0.7424242424242424,0.7967479674796748,198,0.9852528645921703,0.8690173236205732
8,0.896551724137931,0.7839195979899497,0.8364611260053619,199,0.9854255877539475,0.8920028254921599
9,0.8647342995169082,0.8994974874371859,0.8817733990147784,199,0.9944865745698529,0.9453260493687642
10,0.9444444444444444,0.85,0.8947368421052632,200,0.9903165266106443,0.9311772892570281
11,0.8333333333333334,0.7828282828282829,0.8072916666666666,198,0.9739669935638581,0.8556679753217279
12,0.532608695652174,0.7461928934010152,0.6215644820295984,197,0.9725351302279789,0.8001374972675461
13,0.8817733990147784,0.9040404040404041,0.8927680798004988,198,0.9911990849140906,0.945850225794381
14,0.8944444444444445,0.817258883248731,0.8541114058355438,197,0.9866497319859466,0.9067153960666455
15,0.7336448598130841,0.7889447236180904,0.7602905569007264,199,0.975652555693618,0.8157358846868124
16,0.7070707070707071,0.7692307692307693,0.7368421052631579,182,0.9770327220159998,0.8165418316330233
17,0.8601036269430051,0.8829787234042553,0.8713910761154856,188,0.991980440025185,0.9153525335523568
18,0.6774193548387096,0.6774193548387096,0.6774193548387096,155,0.9691589702404855,0.7053006632557353
19,0.3972602739726027,0.4603174603174603,0.4264705882352941,126,0.9334413604446535,0.3847616691312406
