,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,105,2,0,0,0,0,0,2,0,0,1,1,4,2,2,7,1,6,3,24
true_1,1,155,2,7,0,17,0,0,1,0,0,0,8,0,2,1,0,0,1,0
true_2,0,18,110,28,10,12,1,0,0,0,2,0,13,0,2,0,0,0,0,1
true_3,0,7,12,152,12,1,2,0,1,1,0,1,5,1,0,1,0,0,0,0
true_4,1,8,3,15,143,3,3,1,0,0,0,1,14,0,0,0,0,0,1,0
true_5,0,7,1,0,4,181,0,0,0,0,1,0,1,0,2,1,0,0,0,0
true_6,0,2,1,6,9,0,154,7,3,1,0,1,7,1,2,0,1,0,0,0
true_7,1,1,0,2,6,1,2,153,12,0,1,0,15,1,0,0,1,0,1,1
true_8,0,0,0,0,1,0,2,15,159,1,3,1,10,1,1,0,1,2,1,1
true_9,1,1,0,0,0,0,0,1,1,176,5,2,9,0,0,0,1,1,0,1
true_10,1,0,1,0,1,0,0,1,0,12,173,0,7,0,0,0,1,1,2,0
true_11,4,3,2,2,1,4,0,0,1,0,0,146,14,2,4,0,5,2,7,1
true_12,1,10,0,10,4,1,3,5,0,0,0,2,154,4,1,0,1,0,1,0
true_13,0,1,0,0,2,1,1,0,0,2,0,0,7,178,1,0,2,1,1,1
true_14,6,3,0,0,3,0,0,2,1,0,1,0,13,3,160,0,1,0,3,1
true_15,8,2,0,0,2,0,0,0,1,0,0,0,6,3,1,156,2,2,2,14
true_16,3,0,2,0,1,1,0,3,1,1,0,5,2,0,1,0,143,1,13,5
true_17,4,0,0,0,0,0,0,0,1,0,0,0,3,1,1,2,1,167,4,4
true_18,4,1,0,0,2,1,1,0,0,2,1,3,3,2,1,1,19,10,97,7
true_19,21,1,0,0,1,0,1,0,1,2,2,1,2,0,0,33,13,0,2,46
