class,precision,recall,f1,support,roc_auc,pr_auc
0,0.8028169014084507,0.35625,0.4935064935064935,160,0.957345914127424,0.6190033719641618
1,0.6728971962616822,0.7384615384615385,0.7041564792176039,195,0.9604905863367401,0.7548486614014522
2,0.875,0.17766497461928935,0.29535864978902954,197,0.9457806078016028,0.6690547192387063
3,0.5424354243542435,0.75,0.6295503211991434,196,0.968499822984594,0.6820963714141614
4,0.6476190476190476,0.7046632124352331,0.674937965260546,193,0.9673098567271325,0.7472542896506709
5,0.6193771626297578,0.9040404040404041,0.7351129363449692,198,0.9865409413281753,0.8894259499537109
6,0.9197080291970803,0.6461538461538462,0.7590361445783133,195,0.9772221624529317,0.8615514015356679
7,0.8044692737430168,0.7272727272727273,0.7639257294429708,198,0.9788032904634248,0.8310708823312168
8,0.7902439024390244,0.8140703517587939,0.801980198019802,199,0.9844321017014503,0.8654273603791551
9,0.7096774193548387,0.8844221105527639,0.7874720357941835,199,0.9935423406587685,0.9234798027244062
10,0.9340659340659341,0.85,0.8900523560209425,200,0.9907212885154062,0.9376459291954354
11,0.8961038961038961,0.696969696969697,0.7840909090909091,198,0.9720794167882634,0.8339664555639158
12,0.48872180451127817,0.6598984771573604,0.5615550755939525,197,0.9610587585117372,0.7285648849427843
13,0.8054298642533937,0.898989898989899,0.8496420047732697,198,0.9918367606637484,0.9361633654088963
14,0.8841463414634146,0.7360406091370558,0.8033240997229917,197,0.976761696934567,0.8728928263797834
15,0.6544715447154471,0.8090452261306532,0.7235955056179775,199,0.974258016489617,0.7843158663350216
16,0.6887755102040817,0.7417582417582418,0.7142857142857143,182,0.9813986181043037,0.7774355067968423
17,0.7252252252252253,0.8563829787234043,0.7853658536585366,188,0.9917450728821412,0.9031191669226095
18,0.518324607329843,0.6387096774193548,0.5722543352601156,155,0.9682809084013742,0.6712985939346673
19,0.34375,0.1746031746031746,0.23157894736842105,126,0.9372135974770442,0.28612334072393847
