,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,91,1,0,0,1,0,0,1,1,1,1,1,5,3,3,10,3,7,2,29
true_1,0,155,2,5,5,13,0,0,0,0,0,0,9,0,3,1,0,1,1,0
true_2,0,29,86,38,17,12,0,0,1,0,2,1,8,0,1,0,1,0,0,1
true_3,0,7,6,156,18,0,2,0,1,1,0,1,3,1,0,0,0,0,0,0
true_4,0,7,1,16,147,2,3,1,0,0,0,0,14,0,0,0,0,1,1,0
true_5,0,14,0,2,6,173,0,0,0,0,0,0,1,0,1,0,0,0,0,1
true_6,0,1,0,6,14,1,140,9,7,1,0,0,7,2,3,0,1,2,1,0
true_7,2,1,0,1,5,0,3,146,14,1,0,0,18,1,1,0,2,1,2,0
true_8,1,1,0,0,1,0,1,13,161,2,2,0,9,2,0,0,2,2,1,1
true_9,1,1,0,0,0,0,0,0,1,177,6,2,9,0,0,0,0,1,0,1
true_10,1,0,0,0,2,0,0,1,0,13,173,0,7,0,0,1,0,1,1,0
true_11,2,5,0,0,3,4,0,0,2,0,0,148,11,1,5,0,5,4,7,1
true_12,0,9,1,12,6,1,1,5,1,0,0,3,151,6,0,0,1,0,0,0
true_13,0,1,0,0,3,1,0,0,0,0,0,0,6,183,1,0,0,1,2,0
true_14,3,2,0,0,3,1,0,2,2,0,2,0,13,4,156,0,4,0,3,2
true_15,7,2,0,0,2,0,0,1,1,0,0,0,6,2,1,160,1,2,2,12
true_16,2,1,1,0,1,0,0,1,1,1,1,7,1,0,0,0,142,2,16,5
true_17,2,0,0,0,1,0,0,0,0,0,0,0,3,1,1,0,0,170,4,6
true_18,4,1,0,0,1,1,1,0,0,2,1,1,3,2,0,1,19,10,102,6
true_19,19,0,0,0,1,0,0,0,0,2,0,2,2,2,0,39,11,1,6,41
