,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,90,2,0,0,0,1,0,2,0,1,1,1,3,4,2,5,2,6,3,37
true_1,1,153,3,10,2,13,0,0,0,0,0,0,9,0,2,1,0,0,1,0
true_2,0,16,96,43,9,11,0,0,1,0,2,1,15,0,2,0,1,0,0,0
true_3,0,4,7,159,18,0,2,0,0,1,0,1,3,1,0,0,0,0,0,0
true_4,1,5,1,19,149,1,3,1,0,0,0,0,11,0,1,0,0,0,1,0
true_5,0,11,1,2,5,175,0,0,0,0,1,0,1,0,1,0,0,0,0,1
true_6,0,1,2,14,10,0,147,8,3,1,0,0,5,1,2,0,1,0,0,0
true_7,2,3,0,2,7,1,5,147,9,0,0,1,16,1,0,0,2,0,1,1
true_8,2,0,0,0,2,0,1,14,159,0,2,0,10,2,0,0,5,1,1,0
true_9,2,1,0,0,0,0,1,1,1,176,2,1,9,0,0,0,3,0,1,1
true_10,0,0,0,0,2,0,0,0,0,15,171,0,7,0,0,1,2,1,0,1
true_11,2,3,0,2,3,3,0,0,1,0,0,158,4,2,3,0,6,3,5,3
true_12,1,9,0,16,7,1,2,7,0,0,0,3,141,6,3,0,1,0,0,0
true_13,0,1,0,0,2,1,0,0,0,1,0,0,6,180,1,0,1,1,3,1
true_14,4,4,0,0,4,0,0,1,1,0,0,1,11,4,156,0,2,1,5,3
true_15,8,2,0,1,2,0,0,0,0,0,0,0,6,4,0,143,2,1,2,28
true_16,3,0,1,0,1,1,0,2,0,1,0,5,1,2,0,0,144,1,13,7
true_17,2,1,0,0,1,0,0,0,0,0,0,1,3,1,1,0,1,167,4,6
true_18,6,1,0,0,1,1,1,0,1,2,0,2,3,3,0,0,19,8,101,6
true_19,17,0,0,0,2,0,0,0,0,0,1,1,2,1,0,22,12,1,4,63
