round,train_loss,val_loss,test_loss,rouge1,rouge2,rougeL,bleu1,bleu2,bleu3,bleu4,gini_coefficient,mean_contribution,min_contribution,max_contribution,cv_contribution,num_samples
1,1.8947046399116516,1.9816837369620814,,41.72635908437356,19.979025737906976,29.94171036299158,34.71588487589209,23.294108636156505,16.9023802265174,12.815582506348548,0.0,0.2068703965413122,0.0004411116012351125,1.0,0.0,5000
2,1.3537060856819152,1.862052444168815,,40.56741752449601,19.4718684678909,29.363172470913547,33.07910364731367,22.454511980692537,16.46043965344446,12.432949461781444,0.0,0.2068703965413122,0.0004411116012351125,1.0,0.0,5000
3,1.5011243408828947,1.6166737453539652,,42.351783475631045,21.091627773236592,30.13262889366885,34.528361592401225,23.998092653851597,17.990926629343654,13.694710046601864,0.0,0.2068703965413122,0.0004411116012351125,1.0,0.0,5000
4,1.334630314477221,1.6166897809872158,,42.336942200025405,21.032609094069176,30.193807043056392,34.52934353567239,23.9984877745721,17.991677611213056,13.695593358482256,0.0,0.2068703965413122,0.0004411116012351125,1.0,0.0,5000
5,1.2489265094958795,1.6166847509189406,1.8312035840864365,42.34566405889529,21.127850159511993,30.131900622585,34.52906928570469,23.99973934805534,17.99286659043356,13.696468851948515,0.0,0.2068703965413122,0.0004411116012351125,1.0,0.0,5000
