,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,94,2,0,0,0,0,0,2,2,0,0,1,1,0,8,10,3,6,3,28
true_1,0,152,4,9,1,18,0,0,1,0,0,1,2,0,5,1,0,0,1,0
true_2,0,10,135,23,3,12,0,0,2,0,0,0,4,0,8,0,0,0,0,0
true_3,0,3,20,147,9,3,4,0,4,1,0,1,2,1,1,0,0,0,0,0
true_4,0,4,8,22,135,3,3,0,2,1,0,1,3,0,10,0,0,0,1,0
true_5,0,9,6,1,2,178,0,0,0,0,0,0,0,0,1,0,0,0,0,1
true_6,1,2,3,4,5,1,159,5,8,0,0,0,2,1,4,0,0,0,0,0
true_7,0,0,0,3,2,1,6,138,25,2,0,0,5,1,10,0,1,1,1,2
true_8,0,0,0,0,1,0,2,4,178,0,0,0,2,0,9,0,0,2,0,1
true_9,3,0,0,0,0,1,1,0,1,180,0,1,0,0,9,0,1,2,0,0
true_10,0,0,0,0,1,1,0,0,4,18,166,0,0,0,7,1,0,1,0,1
true_11,5,2,4,1,1,4,0,0,2,0,0,156,5,2,5,0,3,3,5,0
true_12,1,12,5,13,3,3,8,2,3,0,0,5,135,4,2,0,1,0,0,0
true_13,1,1,0,0,0,1,2,0,3,1,0,0,1,181,4,0,1,1,1,0
true_14,3,1,0,1,1,2,0,1,3,1,0,1,3,3,174,0,1,0,2,0
true_15,9,1,0,0,0,0,0,0,3,0,0,0,0,2,8,142,0,2,3,29
true_16,4,0,1,0,0,1,0,0,8,1,0,9,0,0,3,0,132,0,13,10
true_17,1,0,0,0,0,1,0,0,1,0,0,1,0,3,4,0,3,163,5,6
true_18,3,0,0,0,0,1,1,0,1,2,0,5,0,3,5,0,14,9,106,5
true_19,20,0,0,0,0,0,0,0,5,2,0,2,0,1,3,23,11,1,3,55
