,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,85,2,1,0,0,0,0,3,2,1,0,2,0,0,5,10,3,9,5,32
true_1,0,161,3,7,2,13,0,1,0,0,0,1,2,0,4,0,0,0,1,0
true_2,0,14,129,29,2,12,0,0,1,0,0,0,2,0,8,0,0,0,0,0
true_3,0,7,18,145,9,3,4,0,3,0,0,2,3,1,1,0,0,0,0,0
true_4,0,12,5,21,132,2,3,1,1,0,0,2,3,0,9,0,1,0,1,0
true_5,0,15,4,0,2,175,0,0,1,0,0,0,0,0,1,0,0,0,0,0
true_6,0,3,3,6,5,0,156,9,7,0,0,0,1,1,4,0,0,0,0,0
true_7,0,2,0,2,3,1,1,151,16,0,1,0,5,1,10,0,2,0,1,2
true_8,0,0,1,0,1,0,3,11,170,0,0,1,1,0,9,0,0,2,0,0
true_9,3,0,0,0,0,1,0,1,2,176,4,1,0,0,9,0,1,0,1,0
true_10,0,1,0,0,0,1,0,0,2,12,171,1,0,0,8,1,2,1,0,0
true_11,3,3,6,2,1,3,0,0,3,0,0,158,5,2,3,0,3,3,3,0
true_12,0,16,4,14,3,1,8,7,2,0,0,5,128,6,2,0,1,0,0,0
true_13,1,1,0,0,0,1,2,1,3,0,0,0,1,181,4,0,1,1,1,0
true_14,1,5,0,2,0,2,0,2,2,0,0,0,4,3,172,0,1,1,2,0
true_15,8,2,0,0,0,0,0,1,3,0,0,0,0,2,7,145,0,3,3,25
true_16,2,0,1,0,0,1,0,1,5,0,0,13,1,0,3,0,134,0,14,7
true_17,1,0,0,0,0,1,0,0,1,0,0,1,0,1,4,0,1,167,5,6
true_18,2,1,0,0,0,1,1,1,1,1,0,7,0,4,4,0,15,9,103,5
true_19,18,1,0,0,0,0,1,0,4,2,0,2,0,1,3,17,14,3,4,56
