class,precision,recall,f1,support,roc_auc,pr_auc
0,0.7294117647058823,0.3875,0.5061224489795918,160,0.9466984072022161,0.6210551424514011
1,0.6724137931034483,0.8,0.7306791569086651,195,0.964884346422808,0.792410471429152
2,0.6903553299492385,0.6903553299492385,0.6903553299492385,197,0.9582429416336,0.7398377084585076
3,0.7164948453608248,0.7091836734693877,0.7128205128205128,196,0.9647453833240068,0.7250620739997744
4,0.8313253012048193,0.7150259067357513,0.7688022284122563,193,0.9705299111624208,0.8215924096280909
5,0.8207547169811321,0.8787878787878788,0.848780487804878,198,0.9858622620380739,0.9165733591864949
6,0.8839779005524862,0.8205128205128205,0.851063829787234,195,0.9826186121570736,0.8903823108632843
7,0.8324324324324325,0.7777777777777778,0.804177545691906,198,0.9841295089755335,0.8750575487519475
8,0.7532467532467533,0.8743718592964824,0.8093023255813954,199,0.9896584575073631,0.9135763802354293
9,0.8984771573604061,0.8894472361809045,0.8939393939393939,199,0.9920113026628522,0.9418692078427153
10,0.9714285714285714,0.85,0.9066666666666666,200,0.9909761904761905,0.9410855848055836
11,0.864406779661017,0.7727272727272727,0.816,198,0.9726372063298154,0.8423459005267707
12,0.8301886792452831,0.6700507614213198,0.7415730337078652,197,0.9652966907758556,0.7825223074786379
13,0.861904761904762,0.9141414141414141,0.8872549019607843,198,0.9918325189181852,0.9462733248525474
14,0.5925925925925926,0.8934010152284264,0.7125506072874493,197,0.9882622204605609,0.9133002932009665
15,0.7696078431372549,0.7889447236180904,0.7791563275434243,199,0.9756581845097795,0.8013084173864187
16,0.7403314917127072,0.7362637362637363,0.7382920110192838,182,0.9808366104352726,0.8154398566710274
17,0.8426395939086294,0.8829787234042553,0.8623376623376623,188,0.9921712581821638,0.915988041759485
18,0.7698412698412699,0.6258064516129033,0.6903914590747331,155,0.9631945745772542,0.7257185156787862
19,0.4024390243902439,0.5238095238095238,0.45517241379310347,126,0.9339858519331625,0.3744252806912352
