round,client_id,epoch,phase,loss,accuracy,precision,recall,f1
1,2,1,train,1.30554408201994,0.5987590486039297,0.7733429290055264,0.7547052740434333,0.7480037480472175
1,3,1,train,1.2310364994304375,0.6248993828816742,0.7726884482802634,0.754494231285216,0.7456062202610598
1,0,1,train,1.0666175516524228,0.6944235116804823,0.8155873785523738,0.8149962321024868,0.807919505626224
1,1,1,train,1.1064976165938822,0.6593264248704663,0.7725906705082434,0.7779792746113989,0.757076018854297
1,-1,1,validation,0.15481481409041256,0.6310344827586207,0.6763095551520233,0.6310344827586207,0.608874389317529
2,0,1,train,0.6895648737449244,0.8040693293142427,0.8638174384201639,0.8511680482290882,0.8479006037080431
2,1,1,train,0.8036198681278258,0.7484455958549223,0.8050097354582754,0.8132124352331607,0.7960046996568053
2,3,1,train,0.8983582029350965,0.7217601287899115,0.814613621867687,0.8145961899651194,0.8085663291401474
2,2,1,train,0.904208176777013,0.7265770423991726,0.807732667620286,0.7985522233712513,0.7888299516551464
2,-1,1,validation,0.11489051700685796,0.709814323607427,0.7253100404159782,0.709814323607427,0.7016662447422657
3,3,1,train,0.7637146979954109,0.7579822913871747,0.8480760098021848,0.8524282264555944,0.8476989899350886
3,2,1,train,0.7625555336229072,0.7702171664943123,0.8387763301726362,0.8403309203722854,0.8350768467944618
3,0,1,train,0.6164582596603692,0.8168801808590807,0.8863462153383765,0.8888470233609645,0.883978150385547
3,1,1,train,0.692079868244767,0.7668393782383419,0.848353103813781,0.8414507772020725,0.8333618027265164
3,-1,1,validation,0.10633471192895813,0.7342175066312997,0.738702909245941,0.7342175066312997,0.7318567513559554
4,1,1,train,0.6205698374627971,0.7979274611398963,0.8581289110202415,0.8528497409326425,0.8449708026511868
4,2,1,train,0.681127482741948,0.7896587383660807,0.8553340497309064,0.8552223371251293,0.8484481075827336
4,0,1,train,0.5196020960588995,0.8477769404672193,0.9122147771821639,0.9099472494348154,0.9081167020641745
4,3,1,train,0.6628858528335783,0.7904480815669439,0.8726250863423854,0.8693319023343171,0.8679960679333326
4,-1,1,validation,0.10527530747690592,0.7405835543766578,0.7437988726385039,0.7405835543766578,0.735409041807769
5,0,1,train,0.4844010895263987,0.8474001507159006,0.9159546241389475,0.9140919366993218,0.9116908848837113
5,1,1,train,0.5688884761579736,0.8106217616580311,0.8709754816689627,0.866062176165803,0.8557833734187109
5,3,1,train,0.592660223283753,0.8103031929165548,0.8782707379208131,0.8671854038100348,0.8672153739896868
5,2,1,train,0.5975680905155653,0.8132368148914167,0.8841690394549736,0.8730093071354705,0.8698037392222385
5,-1,1,validation,0.103130638825927,0.749867374005305,0.7486088404751396,0.749867374005305,0.7438410545476428
6,1,1,train,0.5007979517328258,0.8297927461139897,0.8862701604842492,0.8816062176165803,0.8773329881987889
6,3,1,train,0.5336920521361953,0.8253286825865307,0.8935923352468295,0.8883820767373223,0.8879288907049039
6,0,1,train,0.4372519806871774,0.8624717407686511,0.9175940551126088,0.9084400904295403,0.9093780865644736
6,2,1,train,0.5235553813705698,0.8335056876938987,0.8892149551750218,0.8870734229576008,0.8841644902793557
6,-1,1,validation,0.10027065492588384,0.7525198938992043,0.7571361487032778,0.7525198938992043,0.7502253473240653
7,3,1,train,0.4708682168954624,0.8524282264555944,0.9148873502741599,0.9119935605044271,0.9105952276682066
7,0,1,train,0.4018314789548651,0.875282592313489,0.9185811887408252,0.9193669932177845,0.9156922107810324
7,1,1,train,0.4549679884139456,0.8479274611398964,0.9144426327058538,0.9044041450777202,0.9043359037219209
7,2,1,train,0.4379304326377994,0.8641158221302999,0.9043480572294507,0.9013443640124095,0.8992406096187363
7,-1,1,validation,0.10207775193884158,0.7559681697612732,0.7666025693356789,0.7559681697612732,0.7555217200012387
8,2,1,train,0.4105117685415528,0.8779731127197518,0.9158410724402148,0.9094105480868666,0.9066746658606297
8,1,1,train,0.40633308644720795,0.8645077720207254,0.9237572597668843,0.9139896373056995,0.9161539312075749
8,3,1,train,0.40913812954742224,0.8658438422323584,0.9229409498814387,0.9144083713442447,0.9158444110132792
8,0,1,train,0.36004115616291177,0.8873398643556896,0.9341863231534887,0.9318010550113037,0.9298225632997655
8,-1,1,validation,0.09930953980023313,0.7602122015915119,0.7687614628411933,0.7602122015915119,0.7611376033595691
