,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,62,2,0,0,0,0,0,1,3,2,0,1,0,3,7,20,3,7,2,47
true_1,0,156,8,3,2,15,0,1,1,0,0,1,2,0,4,1,0,0,1,0
true_2,0,17,136,18,3,8,0,0,4,0,0,0,3,0,8,0,0,0,0,0
true_3,0,6,24,139,10,2,3,0,4,0,0,1,3,1,3,0,0,0,0,0
true_4,0,9,6,16,138,2,3,1,1,0,0,1,4,0,10,0,1,0,1,0
true_5,0,12,8,0,1,174,0,0,0,0,0,0,0,0,1,1,0,0,0,1
true_6,1,3,3,3,6,0,160,5,4,0,0,0,2,1,7,0,0,0,0,0
true_7,0,1,1,2,1,1,3,154,16,0,0,0,2,1,12,0,2,0,0,2
true_8,0,1,0,0,1,0,1,8,174,0,0,0,2,0,9,0,0,2,0,1
true_9,2,0,0,0,0,1,0,1,2,177,4,1,0,0,9,0,1,0,0,1
true_10,1,0,0,0,0,1,0,0,1,14,170,0,0,0,9,1,1,1,0,1
true_11,3,3,6,1,1,3,0,0,1,0,0,153,5,2,5,0,5,4,4,2
true_12,0,16,5,11,3,0,8,7,3,0,0,3,132,5,3,0,1,0,0,0
true_13,0,1,0,0,0,1,2,1,1,0,0,0,1,181,7,0,0,1,2,0
true_14,2,2,0,1,0,2,0,3,2,0,0,0,2,4,176,0,0,1,2,0
true_15,0,1,0,0,0,0,0,1,1,0,0,0,0,2,9,157,0,2,3,23
true_16,3,0,0,0,0,1,0,0,8,1,1,10,1,1,3,1,134,0,9,9
true_17,2,0,0,0,0,1,0,0,0,0,0,1,0,2,4,0,3,166,3,6
true_18,1,1,0,0,0,0,1,2,0,1,0,3,0,6,7,0,19,12,97,5
true_19,8,1,0,0,0,0,0,0,5,2,0,2,0,1,4,23,11,1,2,66
