,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,93,2,0,0,0,0,0,3,1,1,0,0,1,0,3,9,3,7,4,33
true_1,1,158,2,6,2,16,0,1,1,0,0,1,2,0,1,1,0,0,1,2
true_2,0,13,126,26,2,12,1,0,1,0,0,0,8,0,2,0,1,0,0,5
true_3,0,7,17,144,10,3,2,0,4,1,0,1,5,1,0,0,0,0,0,1
true_4,0,8,5,18,136,2,3,1,2,0,0,2,6,0,0,0,0,0,1,9
true_5,0,11,4,1,2,177,0,0,1,0,0,0,0,0,0,0,0,0,0,2
true_6,1,3,3,3,7,0,155,7,7,0,0,0,5,1,1,0,0,0,0,2
true_7,0,1,0,2,2,1,4,145,22,1,0,0,5,1,1,0,1,0,1,11
true_8,0,1,0,0,1,0,1,9,173,0,0,0,2,2,0,0,0,2,0,8
true_9,2,0,0,0,0,1,1,1,1,179,1,1,0,0,0,0,1,0,1,10
true_10,0,0,0,0,0,1,0,1,1,14,170,1,0,0,0,1,2,1,0,8
true_11,5,1,5,1,2,5,0,1,1,0,0,151,5,2,2,0,7,2,6,2
true_12,0,12,2,11,3,1,7,2,3,0,0,3,146,5,0,0,1,0,0,1
true_13,1,1,0,0,0,1,2,1,3,0,0,0,2,180,2,0,0,1,1,3
true_14,3,3,0,1,1,2,0,2,2,0,0,0,3,3,164,0,1,1,4,7
true_15,10,1,0,0,0,0,0,1,3,0,0,0,0,2,1,145,0,3,3,30
true_16,2,0,0,0,0,1,0,1,6,1,0,5,1,1,2,1,137,0,12,12
true_17,1,0,0,0,0,1,0,1,0,0,0,0,0,2,2,1,2,165,5,8
true_18,4,0,1,0,0,1,1,2,1,1,0,2,0,5,0,0,15,7,109,6
true_19,16,1,0,0,0,0,0,1,3,2,0,2,1,0,1,23,12,2,4,58
