,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,79,2,1,0,0,0,0,0,8,0,0,2,1,0,9,15,5,8,3,27
true_1,0,154,3,5,2,18,0,1,1,0,0,0,7,0,3,0,0,0,1,0
true_2,0,12,133,21,4,13,0,0,2,0,0,0,4,0,8,0,0,0,0,0
true_3,0,11,17,140,10,2,5,0,4,0,0,1,2,1,3,0,0,0,0,0
true_4,0,12,5,16,138,2,3,0,1,0,0,0,5,0,10,0,0,0,1,0
true_5,0,12,4,2,1,176,0,1,1,0,0,0,0,0,1,0,0,0,0,0
true_6,0,3,4,2,3,1,161,5,6,0,0,0,3,0,6,0,1,0,0,0
true_7,0,1,1,2,2,0,5,151,15,0,0,0,2,0,12,0,4,0,1,2
true_8,0,1,1,0,1,0,2,14,165,0,0,0,1,0,9,0,2,2,1,0
true_9,1,0,0,0,0,1,0,0,4,177,3,1,0,0,9,0,0,3,0,0
true_10,0,0,0,0,0,1,0,0,3,9,174,0,0,0,8,1,1,1,2,0
true_11,4,1,4,2,1,5,0,0,1,0,0,155,6,2,4,0,6,3,4,0
true_12,0,11,6,9,7,2,8,5,3,0,0,3,134,4,3,0,2,0,0,0
true_13,0,1,0,0,0,1,2,0,1,0,0,0,3,178,8,0,0,1,2,1
true_14,3,7,0,0,0,2,0,0,2,0,1,0,6,3,165,0,3,0,3,2
true_15,6,0,2,0,0,0,0,1,1,0,0,0,0,2,9,149,0,2,4,23
true_16,2,0,1,0,0,1,0,0,3,0,0,5,0,2,4,0,146,1,11,6
true_17,3,0,0,0,0,0,0,0,1,0,0,1,0,2,4,1,3,163,5,5
true_18,6,0,1,0,0,1,1,1,0,1,1,2,0,4,6,0,23,7,99,2
true_19,20,0,0,0,0,0,0,0,4,1,0,2,0,2,5,34,15,1,1,41
