class,precision,recall,f1,support,roc_auc,pr_auc
0,0.6370967741935484,0.49375,0.5563380281690141,160,0.9629033933518005,0.6564520470853374
1,0.6754385964912281,0.7897435897435897,0.7281323877068558,195,0.971003765465304,0.7988442036877174
2,0.726775956284153,0.6751269035532995,0.7,197,0.9658294512850895,0.740717270020838
3,0.7035175879396985,0.7142857142857143,0.7088607594936709,196,0.9752492491120679,0.7624388786574632
4,0.8165680473372781,0.7150259067357513,0.7624309392265194,193,0.975085498746308,0.8189676268489035
5,0.7787610619469026,0.8888888888888888,0.8301886792452831,198,0.9927664098996686,0.9219345341628696
6,0.8609625668449198,0.8256410256410256,0.8429319371727748,195,0.989055047516586,0.9094869400029041
7,0.8435754189944135,0.7626262626262627,0.8010610079575596,198,0.986410154173312,0.8774677939036213
8,0.7300884955752213,0.8291457286432161,0.7764705882352941,199,0.9903972396285544,0.9082455734585873
9,0.9414893617021277,0.8894472361809045,0.9147286821705426,199,0.994889034925397,0.950367495409018
10,0.9720670391061452,0.87,0.9182058047493403,200,0.9937380952380952,0.9499087237014201
11,0.9011627906976745,0.7828282828282829,0.8378378378378378,198,0.9758107389686337,0.8631374086975456
12,0.7701149425287356,0.6802030456852792,0.7223719676549866,197,0.9716059958998751,0.7889664923670144
13,0.89,0.898989898989899,0.8944723618090452,198,0.991138286561019,0.9414773676255822
14,0.5769230769230769,0.8375634517766497,0.6832298136645962,197,0.9880775301506931,0.9110134921083718
15,0.745,0.7487437185929648,0.7468671679197995,199,0.9806157643439826,0.8053500243010294
16,0.6919431279620853,0.8021978021978022,0.7430025445292621,182,0.9823771546179573,0.8193491915936248
17,0.8489583333333334,0.8670212765957447,0.8578947368421053,188,0.9930859973627,0.9300995121854895
18,0.717391304347826,0.6387096774193548,0.6757679180887372,155,0.9737884263597019,0.7366466534220409
19,0.3761467889908257,0.3253968253968254,0.34893617021276596,126,0.9433140801142996,0.32849177274762476
