,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,78,2,1,0,0,0,0,0,2,0,0,1,1,0,9,11,6,7,1,41
true_1,0,157,2,9,2,12,0,0,2,0,0,1,3,0,5,1,0,0,1,0
true_2,0,17,129,25,4,8,0,0,0,1,1,0,4,0,8,0,0,0,0,0
true_3,0,5,17,151,7,1,5,0,4,1,0,2,1,1,1,0,0,0,0,0
true_4,0,9,3,21,138,2,3,1,1,0,0,1,3,0,9,0,1,0,1,0
true_5,0,11,5,2,1,174,1,0,0,0,1,0,0,0,2,0,0,0,0,1
true_6,0,0,2,3,6,0,163,7,7,0,0,0,1,0,6,0,0,0,0,0
true_7,1,0,0,3,2,1,3,143,22,0,1,0,6,1,9,0,2,1,1,2
true_8,0,0,1,0,1,0,3,7,170,0,1,0,1,0,9,0,3,2,0,1
true_9,2,0,0,0,0,1,0,1,1,178,3,1,0,0,9,0,2,1,0,0
true_10,0,0,0,0,0,1,0,0,1,13,172,0,0,0,7,1,4,0,0,1
true_11,2,3,5,1,1,4,1,0,1,0,0,154,5,2,7,0,4,3,4,1
true_12,1,11,4,14,4,1,8,3,4,0,0,6,135,3,2,0,1,0,0,0
true_13,0,1,0,0,0,1,2,0,3,1,0,0,2,181,5,0,0,1,1,0
true_14,1,3,0,2,0,1,0,2,1,1,0,1,3,3,173,0,2,1,3,0
true_15,3,2,0,0,0,0,0,0,3,0,0,0,0,2,8,146,0,2,2,31
true_16,2,0,0,0,0,1,0,1,3,1,1,7,0,1,4,0,138,1,12,10
true_17,1,0,0,0,0,0,0,0,0,1,0,2,0,1,5,0,4,165,4,5
true_18,0,0,0,0,0,0,1,1,2,1,1,5,0,5,6,1,22,8,97,5
true_19,14,1,0,0,0,0,1,0,5,2,0,2,0,0,3,23,12,1,3,59
