class,precision,recall,f1,support,roc_auc,pr_auc
0,0.6417910447761194,0.5375,0.5850340136054422,160,0.9620966066481994,0.6463606422474462
1,0.6880733944954128,0.7692307692307693,0.7263922518159807,195,0.9722144522144522,0.8007818573846028
2,0.7168674698795181,0.6040609137055838,0.6556473829201102,197,0.9639342445669083,0.7194311665396552
3,0.6166666666666667,0.7551020408163265,0.6788990825688074,196,0.9726040108264906,0.7274550266437103
4,0.8181818181818182,0.6062176165803109,0.6964285714285714,193,0.9740135957853935,0.7922346015718433
5,0.7543859649122807,0.8686868686868687,0.8075117370892019,198,0.9909353897315825,0.9107339497921667
6,0.868421052631579,0.8461538461538461,0.8571428571428571,195,0.9890866057019904,0.9015305771527837
7,0.5991735537190083,0.7323232323232324,0.6590909090909091,198,0.9794536914497721,0.841013315063281
8,0.6812749003984063,0.8592964824120602,0.76,199,0.990955899632579,0.9028602567674203
9,0.9411764705882353,0.8844221105527639,0.9119170984455959,199,0.9943852558789467,0.9438843429375064
10,0.9829545454545454,0.865,0.9202127659574468,200,0.9943263305322129,0.950021710991911
11,0.8793103448275862,0.7727272727272727,0.8225806451612904,198,0.9761345255466196,0.854837862016584
12,0.7714285714285715,0.6852791878172588,0.7258064516129032,197,0.9680571005610323,0.7764524253850967
13,0.8725490196078431,0.898989898989899,0.8855721393034826,198,0.9922397264922461,0.9407959402997764
14,0.7815533980582524,0.817258883248731,0.7990074441687345,197,0.9876413768804669,0.9025255116751689
15,0.6991150442477876,0.7939698492462312,0.7435294117647059,199,0.9805214816732782,0.7961578025351131
16,0.6777251184834123,0.7857142857142857,0.727735368956743,182,0.9830096046651231,0.8135966531157781
17,0.7850467289719626,0.8936170212765957,0.835820895522388,188,0.993726017795835,0.9277281140752895
18,0.6962962962962963,0.6064516129032258,0.6482758620689655,155,0.9720394413956186,0.7226275127376374
19,0.3,0.11904761904761904,0.17045454545454544,126,0.9411078006028609,0.2949691379259397
