,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,83,2,1,0,0,0,0,0,1,1,0,2,0,2,7,10,4,7,2,38
true_1,0,159,4,8,2,14,0,0,0,0,0,1,3,0,3,0,0,0,1,0
true_2,0,15,131,23,5,10,0,0,0,1,1,0,3,0,7,0,1,0,0,0
true_3,0,5,18,148,10,1,4,0,4,0,0,2,1,1,2,0,0,0,0,0
true_4,0,11,3,21,137,1,3,1,1,0,0,1,3,0,9,0,0,0,1,1
true_5,0,11,5,2,1,176,0,0,0,0,0,0,0,0,2,0,0,0,0,1
true_6,0,3,2,2,7,0,161,6,7,0,0,0,3,0,3,1,0,0,0,0
true_7,1,1,0,2,2,1,5,146,17,0,1,0,6,1,9,0,3,0,1,2
true_8,0,0,1,0,2,0,3,8,166,0,1,1,1,1,9,0,3,2,0,1
true_9,4,0,0,0,0,1,0,0,1,178,3,1,0,0,9,0,1,1,0,0
true_10,1,1,0,0,0,1,0,0,1,14,171,0,0,0,7,1,2,1,0,0
true_11,3,2,5,1,1,5,1,0,1,0,0,158,4,2,3,1,4,3,4,0
true_12,1,13,4,16,4,1,9,2,3,0,0,7,130,4,2,0,1,0,0,0
true_13,1,1,0,0,0,1,2,1,3,0,0,0,1,180,4,0,1,1,2,0
true_14,1,9,0,2,0,1,0,1,1,1,1,0,3,4,164,0,4,1,4,0
true_15,4,2,0,0,0,0,0,1,2,0,0,0,0,3,7,149,0,1,2,28
true_16,2,0,0,0,0,1,0,0,3,1,1,9,0,0,2,1,138,1,13,10
true_17,4,0,0,0,0,0,0,0,0,1,0,0,0,2,4,0,3,166,4,4
true_18,7,1,0,0,0,1,1,0,1,1,1,4,0,5,4,0,20,9,98,2
true_19,19,1,0,0,0,0,0,0,3,2,0,2,0,1,2,27,12,1,2,54
