,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,71,2,0,0,0,0,0,3,8,1,0,1,0,0,4,16,4,10,2,38
true_1,0,156,7,7,1,12,0,3,0,0,0,0,4,0,3,1,0,0,1,0
true_2,0,18,131,22,3,8,1,5,0,1,0,0,4,0,3,0,1,0,0,0
true_3,0,7,19,148,5,2,3,1,6,0,0,1,2,1,0,0,0,0,1,0
true_4,0,14,8,31,114,2,3,10,2,0,0,1,7,0,0,0,0,0,1,0
true_5,0,16,5,1,0,170,0,1,2,0,0,0,0,0,2,1,0,0,0,0
true_6,0,2,4,5,1,0,161,8,9,0,0,0,1,0,3,0,1,0,0,0
true_7,1,1,0,2,2,0,5,147,27,1,0,0,4,0,2,0,3,0,1,2
true_8,0,1,1,0,0,0,2,16,167,0,1,0,0,1,4,0,3,2,1,0
true_9,0,0,0,0,0,1,0,9,4,176,4,2,0,0,0,0,1,1,0,1
true_10,0,0,1,0,0,0,0,7,4,10,173,0,0,0,1,1,1,1,0,1
true_11,3,1,4,2,0,4,1,2,2,0,0,151,5,2,6,1,7,3,4,0
true_12,0,11,4,14,2,0,8,5,5,0,0,2,133,6,4,0,3,0,0,0
true_13,0,1,0,0,0,1,2,3,3,0,0,0,2,180,3,0,0,1,2,0
true_14,2,5,0,0,1,2,0,7,3,0,0,0,2,3,168,0,2,0,1,1
true_15,4,1,0,0,0,0,0,7,3,0,0,0,0,2,1,149,0,1,2,29
true_16,4,0,0,0,0,1,0,1,6,0,0,3,0,1,2,0,144,2,13,5
true_17,1,0,0,0,0,0,0,3,2,0,0,1,0,1,1,0,2,171,3,3
true_18,6,0,1,0,0,1,1,3,3,1,0,2,0,4,2,1,26,10,91,3
true_19,14,0,0,0,0,0,0,2,4,1,0,2,0,1,4,29,17,2,1,49
