class,precision,recall,f1,support,roc_auc,pr_auc
0,0.6571428571428571,0.575,0.6133333333333333,160,0.9611322714681441,0.6615682372382252
1,0.7092511013215859,0.8256410256410256,0.7630331753554502,195,0.9742356105433028,0.8230644461913862
2,0.7291666666666666,0.7106598984771574,0.7197943444730077,197,0.9666491921219638,0.7432722134014033
3,0.6923076923076923,0.7346938775510204,0.7128712871287128,196,0.9749965738953668,0.7500069341822677
4,0.7976878612716763,0.7150259067357513,0.7540983606557377,193,0.973374799561389,0.8166426849912796
5,0.8018867924528302,0.8585858585858586,0.8292682926829268,198,0.9893772551947244,0.9084220355579055
6,0.8770949720670391,0.8051282051282052,0.839572192513369,195,0.9871859422628654,0.8987372283863204
7,0.6053639846743295,0.797979797979798,0.6884531590413944,198,0.9877335787890099,0.8790196654844565
8,0.7695852534562212,0.8391959798994975,0.8028846153846154,199,0.9900552890467459,0.9122628599346267
9,0.9114583333333334,0.8793969849246231,0.8951406649616368,199,0.9933692545618038,0.9480813692001622
10,0.9611111111111111,0.865,0.9105263157894737,200,0.9948585434173669,0.9527725277100039
11,0.8,0.7878787878787878,0.7938931297709924,198,0.9766590880812605,0.867852705812695
12,0.7953216374269005,0.6903553299492385,0.7391304347826086,197,0.9697548307171241,0.8049782769486739
13,0.9086294416243654,0.9040404040404041,0.9063291139240506,198,0.9930682807922449,0.9499457685154182
14,0.9028571428571428,0.8020304568527918,0.8494623655913979,197,0.9907711672853792,0.9170014537438326
15,0.7978142076502732,0.7336683417085427,0.7643979057591623,199,0.9805679194066103,0.8138751424119605
16,0.6780487804878049,0.7637362637362637,0.7183462532299741,182,0.9793848849032796,0.8039522707041129
17,0.835820895522388,0.8936170212765957,0.8637532133676092,188,0.9933161671240363,0.9256568942407633
18,0.7419354838709677,0.5935483870967742,0.6594982078853047,155,0.9698157319412841,0.7110818965560869
19,0.4057971014492754,0.4444444444444444,0.42424242424242425,126,0.9462107748331677,0.37880970101434763
