class,precision,recall,f1,support,roc_auc,pr_auc
0,0.7428571428571429,0.4875,0.5886792452830188,160,0.9556873268698061,0.6557829593772606
1,0.7072072072072072,0.8051282051282052,0.7529976019184652,195,0.9722331002331003,0.8206625674707976
2,0.7633136094674556,0.6548223350253807,0.7049180327868853,197,0.9587515503330819,0.7353983400852462
3,0.6536796536796536,0.7704081632653061,0.7072599531615925,196,0.976028687916129,0.7491501125016635
4,0.8313253012048193,0.7150259067357513,0.7688022284122563,193,0.9724405057643754,0.8193267512663875
5,0.8365384615384616,0.8787878787878788,0.8571428571428571,198,0.9877470109832932,0.9134440585560462
6,0.8534031413612565,0.8358974358974359,0.844559585492228,195,0.9851231845077999,0.8921738463207952
7,0.8614457831325302,0.7222222222222222,0.7857142857142857,198,0.9800489497437985,0.8564817450372154
8,0.7327586206896551,0.8542713567839196,0.7888631090487239,199,0.9901298708608852,0.911748431316575
9,0.89,0.8944723618090452,0.8922305764411027,199,0.9932834151153416,0.9488247537754491
10,0.9502762430939227,0.86,0.9028871391076115,200,0.9933697478991598,0.9438134100628776
11,0.8415300546448088,0.7777777777777778,0.8083989501312336,198,0.9766293958623187,0.8550974523644003
12,0.8181818181818182,0.6852791878172588,0.7458563535911602,197,0.966004196732118,0.7917092447600423
13,0.905,0.9141414141414141,0.9095477386934674,198,0.9916190177248408,0.9445745072060433
14,0.6027874564459931,0.8781725888324873,0.7148760330578512,197,0.9891856720098994,0.9125347753626043
15,0.7978142076502732,0.7336683417085427,0.7643979057591623,199,0.9782361823117267,0.8135120087092682
16,0.6865671641791045,0.7582417582417582,0.720626631853786,182,0.9818978401754321,0.8034400102313602
17,0.8549222797927462,0.8776595744680851,0.8661417322834646,188,0.9920955249058531,0.9232121005550079
18,0.7461538461538462,0.6258064516129033,0.6807017543859649,155,0.9700352474010618,0.7321476141171757
19,0.37579617834394907,0.46825396825396826,0.4169611307420495,126,0.9414802327810012,0.38653645864540526
