,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,95,2,1,0,0,0,0,0,2,1,1,1,0,0,8,8,5,6,3,27
true_1,0,158,4,7,3,12,0,0,1,0,0,1,3,0,5,0,0,0,1,0
true_2,0,13,131,28,2,10,1,0,2,0,0,0,2,0,7,0,1,0,0,0
true_3,0,5,16,151,9,2,4,0,4,0,0,2,1,1,1,0,0,0,0,0
true_4,0,7,3,25,135,2,3,1,1,0,0,2,3,0,9,0,0,0,1,1
true_5,0,11,4,2,1,177,1,0,0,0,1,0,0,0,1,0,0,0,0,0
true_6,0,2,3,5,4,0,163,4,6,0,0,0,2,0,5,0,1,0,0,0
true_7,1,1,0,2,2,1,6,140,26,0,1,0,3,0,10,0,2,0,1,2
true_8,0,0,1,0,1,0,3,5,171,0,1,0,2,0,9,0,2,2,1,1
true_9,3,0,0,0,0,1,0,0,3,177,2,2,0,0,9,0,1,0,0,1
true_10,0,0,0,0,0,1,0,0,3,16,169,0,0,0,7,1,1,1,0,1
true_11,3,1,4,1,1,4,0,0,3,0,0,157,4,2,7,0,4,3,4,0
true_12,1,11,4,17,3,0,8,5,4,0,0,6,132,1,4,0,1,0,0,0
true_13,1,1,0,0,0,1,2,0,2,0,0,0,4,176,6,1,0,1,3,0
true_14,1,2,0,1,1,1,0,1,2,1,0,1,2,3,176,0,1,1,3,0
true_15,12,2,0,0,0,0,0,1,3,0,0,0,0,1,7,138,0,2,3,30
true_16,3,0,1,0,0,1,0,1,5,1,0,9,0,0,2,0,140,1,11,7
true_17,3,0,0,0,0,1,0,0,0,0,0,2,0,1,6,0,4,164,4,3
true_18,5,1,0,0,0,0,1,1,1,1,1,5,0,3,5,1,22,7,101,0
true_19,24,1,0,0,0,0,1,0,5,2,0,3,0,0,3,22,14,1,2,48
