accuracy_max,accuracy_mean,accuracy_min,accuracy_std,f1_max,f1_mean,f1_min,f1_std,loss_max,loss_mean,loss_min,loss_std,model,num_clients,num_runs,precision_mean,precision_std,recall_mean,recall_std,round,training_type
0.7697612732095491,0.7412466843501326,0.7127320954907161,0.04032571829047956,0.7720531607416815,0.7372489024452948,0.7024446441489081,0.04922065411108642,0.15282811017070722,0.13907556919211883,0.12532302821353042,0.01944902996901147,BART-Large,2,2,0.7631583722391184,0.026135416684932373,0.7412466843501326,0.04032571829047956,11,Federated
0.7692307692307693,0.7496021220159151,0.729973474801061,0.027759099102283594,0.7663928868669568,0.7436860218035293,0.7209791567401017,0.03211235653167507,0.14902889978741815,0.14209672519911298,0.1351645506108078,0.009803575319519314,BART-Large,2,2,0.7652892311235907,0.010502309925148489,0.7496021220159151,0.027759099102283594,12,Federated
0.7694960212201591,0.7511936339522547,0.7328912466843501,0.025883484298075212,0.7739084219343274,0.7498744146381444,0.7258404073419615,0.033989219076435824,0.1518398297916658,0.14293322799302266,0.1340266261943795,0.012595837058297747,BART-Large,2,2,0.7684535256833512,0.027428867323385668,0.7511936339522547,0.025883484298075212,13,Federated
0.7710875331564987,0.7464190981432361,0.7217506631299735,0.03488643535827529,0.7707424302943068,0.7385511527176756,0.7063598751410444,0.04552534133898875,0.17838394905237323,0.16182648193905252,0.1452690148257318,0.023415794550204663,BART-Large,2,2,0.7587505227599062,0.028480447248126324,0.7464190981432361,0.03488643535827529,14,Federated
0.7644562334217506,0.7385941644562334,0.7127320954907161,0.0365744886820628,0.7655006792001252,0.7320342507736732,0.6985678223472214,0.04732867696487678,0.1783768805060091,0.16608706429149567,0.15379724807698225,0.017380424769637665,BART-Large,2,2,0.760792556244098,0.024260187486889753,0.7385941644562334,0.0365744886820628,15,Federated
0.7726790450928382,0.7505305039787799,0.7283819628647215,0.031322767230279484,0.7728350905372231,0.7456147374574182,0.7183943843776134,0.038495392498044276,0.17286276102133358,0.16149211561950413,0.1501214702176747,0.01608052094020247,BART-Large,2,2,0.7645369599618095,0.020590985712726106,0.7505305039787799,0.031322767230279484,16,Federated
0.7676392572944297,0.7531830238726791,0.7387267904509284,0.02044420136587102,0.7688379696601377,0.7493908844074004,0.729943799154663,0.027502331713046987,0.17088930006129716,0.15985882984269648,0.1488283596240958,0.0155994405824976,BART-Large,2,2,0.7668336688642627,0.014387326287844887,0.7531830238726791,0.02044420136587102,17,Federated
0.7710875331564987,0.7488063660477453,0.726525198938992,0.03151032871070028,0.7713420549537864,0.7431969565325055,0.7150518581112246,0.03980317990170101,0.18492073895596833,0.16658008621737472,0.1482394334787811,0.02593759984569434,BART-Large,2,2,0.7630023808048493,0.019834339678019595,0.7488063660477453,0.03151032871070028,18,Federated
0.7652519893899205,0.7488063660477453,0.7323607427055703,0.023257623572183556,0.7673585802874581,0.7443838814207581,0.7214091825540581,0.03249113072872493,0.1749085710377853,0.16672650645911796,0.1585444418804506,0.011571186695363854,BART-Large,2,2,0.7637062595063988,0.018949207457214914,0.7488063660477453,0.023257623572183556,19,Federated
0.7724137931034483,0.7559681697612732,0.7395225464190981,0.023257623572183556,0.7729312109673109,0.7519362128251041,0.7309412146828975,0.029691411114706617,0.17210758648732022,0.16668346885819424,0.16125935122906826,0.007670860715016958,BART-Large,2,2,0.7674229793069716,0.01854189912280848,0.7559681697612732,0.023257623572183556,20,Federated
0.7660477453580902,0.7449602122015915,0.7238726790450929,0.0298222753869127,0.7661140262064656,0.7383930697253437,0.7106721132442217,0.039203352617556995,0.1929821148244553,0.17564509891913693,0.15830808301381855,0.024518243024379306,BART-Large,2,2,0.7557447915574192,0.022635336347116067,0.7449602122015915,0.0298222753869127,21,Federated
0.7761273209549071,0.7598143236074271,0.7435013262599469,0.023070062091762676,0.7767494562802894,0.7575890000510539,0.7384285438218183,0.027096977060640914,0.17396388892194753,0.16472947295592336,0.15549505698989918,0.013059436299746032,BART-Large,2,2,0.7701078776163026,0.01823821788912837,0.7598143236074271,0.023070062091762676,22,Federated
0.6429708222811671,0.5920424403183024,0.5411140583554377,0.07202360848160057,0.6254702462728092,0.5511266599662533,0.47678307365969735,0.10513770803018611,0.20040374110484946,0.17600545238910997,0.15160716367337052,0.0345043908004932,BART-Large,3,2,0.6319574076306409,0.10159740712907885,0.5920424403183024,0.07202360848160057,1,Federated
0.7015915119363395,0.6591511936339522,0.616710875331565,0.06001967373466715,0.6894239353690318,0.629816016205855,0.5702080970426782,0.08429832770540377,0.15887520021267373,0.13916853966107418,0.11946187910947464,0.027869426621154932,BART-Large,3,2,0.7066055140804708,0.02586800100936052,0.6591511936339522,0.06001967373466715,2,Federated
0.7238726790450929,0.696949602122016,0.670026525198939,0.0380749805254295,0.7211324167415014,0.6797950548922909,0.6384576930430803,0.05845985775987773,0.13941616246733687,0.12507277697075248,0.11072939147416809,0.0202846102996152,BART-Large,3,2,0.7176654047426152,0.039260884029468306,0.696949602122016,0.0380749805254295,3,Federated
0.7286472148541114,0.6980106100795755,0.6673740053050398,0.043326701977212896,0.7264982781062441,0.6819835276842354,0.6374687772622266,0.06295336377245823,0.13816340089941134,0.12402210609347557,0.10988081128753979,0.019998810904070578,BART-Large,3,2,0.7321833386179201,0.03700840438776691,0.6980106100795755,0.043326701977212896,4,Federated
0.7435013262599469,0.7137931034482758,0.6840848806366048,0.04201377161426699,0.741183587899119,0.6999064931628374,0.6586293984265558,0.05837462719140854,0.13376637387981227,0.12078279769258074,0.10779922150534921,0.01836154953208719,BART-Large,3,2,0.7363682835541119,0.029142865571728398,0.7137931034482758,0.04201377161426699,5,Federated
0.7469496021220159,0.7244031830238726,0.7018567639257295,0.03188545167154188,0.7454523477632464,0.7161471539178423,0.6868419600724381,0.04144380258414309,0.12662454023129685,0.11784209776935303,0.10905965530740923,0.012420249240442292,BART-Large,3,2,0.7440579856096208,0.022755055604698433,0.7244031830238726,0.03188545167154188,6,Federated
0.7442970822281167,0.7259946949602123,0.7076923076923077,0.025883484298075212,0.7426339910280765,0.7181367455556771,0.6936395000832776,0.034644336787850206,0.13054429095594178,0.12058559814739764,0.11062690533885351,0.01408371843335052,BART-Large,3,2,0.7469168297492679,0.019581290899906314,0.7259946949602123,0.025883484298075212,7,Federated
0.7450928381962865,0.7323607427055703,0.7196286472148541,0.01800590212040016,0.7448248789115306,0.7258973364262951,0.7069697939410595,0.026767587285013054,0.12651818078264485,0.11940295467840567,0.11228772857416648,0.010062449255966133,BART-Large,3,2,0.7550242983131581,0.021708914076823106,0.7323607427055703,0.01800590212040016,8,Federated
0.7580901856763925,0.7389920424403182,0.7198938992042441,0.027008853180600163,0.7570094924153875,0.7311442147923787,0.7052789371693698,0.03657902640900442,0.13136022166239064,0.12195496340516945,0.11254970514794826,0.013301043784983745,BART-Large,3,2,0.7547086869903197,0.024447990930512805,0.7389920424403182,0.027008853180600163,9,Federated
0.7625994694960212,0.7440318302387268,0.7254641909814323,0.026258607258916888,0.7619872896846062,0.7384050669370821,0.714822844189558,0.033350299240451874,0.1294030753341973,0.121895515806763,0.11438795627932873,0.010617292504020904,BART-Large,3,2,0.7582515047932856,0.02235738464240954,0.7440318302387268,0.026258607258916888,10,Federated
0.7572944297082228,0.7387267904509284,0.7201591511936339,0.026258607258916888,0.760288836618037,0.7346092063138407,0.7089295760096443,0.0363164814529216,0.13275752445986735,0.12503419540566515,0.11731086635146296,0.010922436695122918,BART-Large,3,2,0.7593153422683301,0.02742062047980453,0.7387267904509284,0.026258607258916888,11,Federated
0.7623342175066313,0.7403183023872679,0.7183023872679045,0.031135205749858605,0.7637476246490964,0.736421864332151,0.7090961040152056,0.0386444608423807,0.13634472781497695,0.12892243907160364,0.12150015032823032,0.010496701404727696,BART-Large,3,2,0.7591807907723374,0.028797561658928637,0.7403183023872679,0.031135205749858605,12,Federated
0.7625994694960212,0.7395225464190982,0.7164456233421751,0.03263569759322523,0.7653515051374497,0.7352756073115824,0.7051997094857151,0.04253374260588899,0.14349149928010743,0.13295374898076617,0.12241599868142493,0.01490262939022954,BART-Large,3,2,0.75940117647033,0.030714632380577755,0.7395225464190982,0.03263569759322523,13,Federated
0.7559681697612732,0.7354111405835544,0.7148541114058355,0.029072029465229424,0.7565692846313926,0.7302025820286893,0.7038358794259858,0.037288148415801144,0.14615119771493984,0.14141856193728453,0.13668592615962918,0.006692957702532304,BART-Large,3,2,0.7536416158062045,0.030689342766924387,0.7354111405835544,0.029072029465229424,14,Federated
0.7562334217506631,0.7469496021220159,0.7376657824933687,0.013129303629458444,0.7557580526433441,0.7435839409430698,0.7314098292427955,0.017216793876372854,0.1369294983866737,0.13552693662975762,0.1341243748728415,0.001983521858696579,BART-Large,3,2,0.7585094921740917,0.015071032779444542,0.7469496021220159,0.013129303629458444,15,Federated
0.7713527851458886,0.749867374005305,0.7283819628647215,0.03038495982817525,0.7720672040670638,0.7471077816186205,0.7221483591701771,0.03529795373558806,0.14422410598976737,0.13826240390337372,0.13230070181698006,0.008431119945405885,BART-Large,3,2,0.7621275761940358,0.02690310913266258,0.749867374005305,0.03038495982817525,16,Federated
0.763395225464191,0.7482758620689656,0.73315649867374,0.02138200876797525,0.7646926031738043,0.7443220733249969,0.7239515434761896,0.028808279584909276,0.1476244934983919,0.14307775940148243,0.13853102530457298,0.006430053024353549,BART-Large,3,2,0.7628995105414794,0.020687466814843437,0.7482758620689656,0.02138200876797525,17,Federated
0.7628647214854112,0.7529177718832891,0.7429708222811671,0.014067111031562675,0.7651747002286347,0.7505208285314906,0.7358669568343467,0.02072370409537628,0.15223340298168347,0.14744623230412185,0.14265906162656022,0.006770081697602449,BART-Large,3,2,0.7646881955844842,0.023743507574682667,0.7529177718832891,0.014067111031562675,18,Federated
0.7602122015915119,0.7490716180371353,0.7379310344827587,0.015755164355350102,0.7631937909413791,0.7488196956288463,0.7344456003163136,0.02032804053782735,0.14508320784961448,0.14420053815490066,0.14331786846018685,0.0012482834533599993,BART-Large,3,2,0.7648008546999485,0.018998038571533645,0.7490716180371353,0.015755164355350102,19,Federated
0.7689655172413793,0.7484084880636604,0.7278514588859416,0.029072029465229424,0.770559408402529,0.7446822849879523,0.7188051615733756,0.03659577888809676,0.15626466005806045,0.14848486337450353,0.14070506669094662,0.01100229398239141,BART-Large,3,2,0.7586049965305474,0.028254611909665082,0.7484084880636604,0.029072029465229424,20,Federated
0.7607427055702918,0.7478779840848806,0.7350132625994695,0.01819346360082096,0.7621252221924721,0.7466693610016063,0.7312134998107405,0.021857888514278445,0.15481036507660573,0.15054200187523142,0.14627363867385715,0.006036377128517762,BART-Large,3,2,0.7607894581840977,0.019887907573191844,0.7478779840848806,0.01819346360082096,21,Federated
0.7636604774535809,0.7429708222811671,0.7222811671087533,0.029259590945650223,0.7666583571056848,0.738279976460934,0.7099015958161834,0.040133090785992545,0.16713086072954492,0.15787200624236042,0.1486131517551759,0.013093997587815326,BART-Large,3,2,0.7558848517520192,0.03181290163601842,0.7429708222811671,0.029259590945650223,22,Federated
0.6310344827586207,0.5535809018567639,0.4761273209549072,0.10953590456576759,0.608874389317529,0.5150263410985084,0.42117829287948777,0.13272118259358315,0.23384266068827886,0.1943287373893457,0.15481481409041256,0.055881126231921485,BART-Large,4,2,0.6248700421316975,0.07274645695521213,0.5535809018567639,0.10953590456576759,1,Federated
0.709814323607427,0.6450928381962864,0.5803713527851458,0.09153000244536744,0.7016662447422657,0.6252463168097293,0.548826388877193,0.10807409851776739,0.17125265931102895,0.14307158815894344,0.11489051700685796,0.03985405302548049,BART-Large,4,2,0.6749339352934844,0.07124257108376356,0.6450928381962864,0.09153000244536744,2,Federated
0.7342175066312997,0.6815649867374005,0.6289124668435013,0.07446190772707142,0.7318567513559554,0.6689389161182997,0.6060210808806439,0.08897925590824861,0.14464193945775297,0.12548832569335555,0.10633471192895813,0.027087300354066823,BART-Large,4,2,0.7135889099805657,0.03551655836652158,0.6815649867374005,0.07446190772707142,3,Federated
0.7405835543766578,0.6903183023872679,0.640053050397878,0.07108580107949641,0.735409041807769,0.6768321801487026,0.6182553184896362,0.08284019219950425,0.13641351990658662,0.12084441369174627,0.10527530747690592,0.02201804116305447,BART-Large,4,2,0.7197625816195393,0.033992448748166273,0.6903183023872679,0.07108580107949641,4,Federated
0.749867374005305,0.7046419098143236,0.6594164456233422,0.06395846482350463,0.7438410545476428,0.6969282507499241,0.6500154469522056,0.0663447233796817,0.13408132986923982,0.1186059843475834,0.103130638825927,0.02188544351913623,BART-Large,4,2,0.7288114297159587,0.027997766795504662,0.7046419098143236,0.06395846482350463,5,Federated
0.7525198938992043,0.7147214854111406,0.676923076923077,0.05345502191993793,0.7502253473240653,0.7071645635933035,0.6641037798625417,0.060897144358458104,0.1288070517550136,0.11453885334044872,0.10027065492588384,0.020178279708507954,BART-Large,4,2,0.7306193546819246,0.03750040973565151,0.7147214854111406,0.05345502191993793,6,Federated
0.7559681697612732,0.7238726790450929,0.6917771883289124,0.04538987826184208,0.7555217200012387,0.7183423455266524,0.681162971052066,0.05257957562250809,0.12401174484364273,0.11304474839124215,0.10207775193884158,0.015509675121482512,BART-Large,4,2,0.7379157105190715,0.04056934480032858,0.7238726790450929,0.04538987826184208,7,Federated
0.7602122015915119,0.7287798408488064,0.6973474801061008,0.04445207085973785,0.7611376033595691,0.7254227546141694,0.6897079058687697,0.050508423473847985,0.12318893091268936,0.11124923535646125,0.09930953980023313,0.01688527938622357,BART-Large,4,2,0.7444757678272522,0.034345159260372106,0.7287798408488064,0.04445207085973785,8,Federated
0.763395225464191,0.7326259946949603,0.7018567639257295,0.0435142634576337,0.7629397764095824,0.7283557106092678,0.6937716448089533,0.04890925489680842,0.12431967946705692,0.11368488908994853,0.10305009871284015,0.01503986478430156,BART-Large,4,2,0.7565426013234859,0.018272148669362297,0.7326259946949603,0.0435142634576337,9,Federated
0.7657824933687003,0.7360742705570291,0.706366047745358,0.042013771614267066,0.7708473589293808,0.7338167904109094,0.696786221892438,0.052369132221208446,0.12361432168328892,0.11501094754502753,0.10640757340676613,0.01216700838849921,BART-Large,4,2,0.7749954340824471,0.014709432159462339,0.7360742705570291,0.042013771614267066,10,Federated
0.7713527851458886,0.7397877984084881,0.7082228116710876,0.04463963234015864,0.7707645284722497,0.7347223182300232,0.6986801079877967,0.05097138254245924,0.129590970890557,0.11890434891685525,0.10821772694315351,0.01511316573116333,BART-Large,4,2,0.7630995279659347,0.022946083334046324,0.7397877984084881,0.04463963234015864,11,Federated
0.7705570291777188,0.7314323607427056,0.6923076923076923,0.055330636724146315,0.7715488387931141,0.7280619172809012,0.6845749957686883,0.06149979418842578,0.13767573706291872,0.1220422000087015,0.1064086629544843,0.022109160129936304,BART-Large,4,2,0.7664710049664412,0.015697627438684268,0.7314323607427056,0.055330636724146315,12,Federated
0.7721485411140584,0.7340848806366048,0.6960212201591512,0.053830144880779605,0.7728030849635524,0.7299925020826354,0.6871819192017186,0.06054330692329018,0.13448660837292464,0.123627906317172,0.11276920426141937,0.015356523717013987,BART-Large,4,2,0.7465051542103752,0.0459131425973757,0.7340848806366048,0.053830144880779605,13,Federated
0.7673740053050397,0.7363395225464191,0.7053050397877985,0.04388938641847529,0.7677035884244323,0.7331926405696366,0.6986816927148409,0.04880585050660274,0.1318318137164729,0.12520720720583642,0.11858260069519994,0.00936860837272722,BART-Large,4,2,0.7618122232458433,0.017781057451165188,0.7363395225464191,0.04388938641847529,14,Federated
0.7694960212201591,0.7261273209549072,0.6827586206896552,0.06133260409761298,0.7703053646009433,0.7233515754889372,0.6763977863769313,0.06640268536700511,0.15464443894910976,0.13847963509540628,0.12231483124170282,0.022860484843008316,BART-Large,4,2,0.7533603385637804,0.03913517467926437,0.7261273209549072,0.06133260409761298,15,Federated
0.7689655172413793,0.7391246684350132,0.7092838196286472,0.04220133309468787,0.7694440906230383,0.7364594067453217,0.7034747228676052,0.04664738729045596,0.14024344750307005,0.13100555126588614,0.12176765502870221,0.013064358146420882,BART-Large,4,2,0.7673547675002323,0.01617300335608993,0.7391246684350132,0.04220133309468787,16,Federated
0.7697612732095491,0.7411140583554376,0.7124668435013263,0.040513279770900364,0.7696656194277953,0.7397023909503033,0.7097391624728112,0.04237440408535301,0.13770310992991985,0.13292338110378615,0.12814365227765248,0.006759557330383892,BART-Large,4,2,0.7671977610195732,0.017135536571856628,0.7411140583554376,0.040513279770900364,17,Federated
0.7708222811671087,0.7429708222811671,0.7151193633952254,0.03938791088837533,0.7716524714631272,0.7423021883553687,0.7129519052476101,0.0415075684304821,0.13972862965432897,0.13461493077933873,0.1295012319043485,0.007231862302903225,BART-Large,4,2,0.769858398146968,0.01626173344983258,0.7429708222811671,0.03938791088837533,18,Federated
0.7710875331564987,0.7448275862068965,0.7185676392572944,0.03713717312332535,0.7722074847649376,0.7422979216428116,0.7123883585206856,0.04229850981196477,0.1447531162364197,0.13797594542427988,0.13119877461214002,0.009584366877047246,BART-Large,4,2,0.7683623411562306,0.017237086790130963,0.7448275862068965,0.03713717312332535,19,Federated
0.7697612732095491,0.7452254641909815,0.7206896551724138,0.034698873877854496,0.7694125238339821,0.7418475471485624,0.7142825704631427,0.03898276387501868,0.1437393213805078,0.1423295887496342,0.14091985611876057,0.0019936630059013694,BART-Large,4,2,0.7708891505599522,0.014846470816426378,0.7452254641909815,0.034698873877854496,20,Federated
0.7679045092838196,0.7356763925729443,0.7034482758620689,0.04557743974226288,0.7679064542395803,0.7330302463927763,0.6981540385459721,0.04932240614109327,0.1563877564261418,0.14741717171278598,0.13844658699943016,0.012686322564044568,BART-Large,4,2,0.7652963935036086,0.014987291211633396,0.7356763925729443,0.04557743974226288,21,Federated
0.7721485411140584,0.7445623342175067,0.716976127320955,0.039012787927533654,0.7773644773154057,0.7447651425726582,0.7121658078299109,0.0461024213175338,0.14845467886503969,0.14466314445863193,0.1408716100522242,0.005362039379746048,BART-Large,4,2,0.7741609609414866,0.020811471157221897,0.7445623342175067,0.039012787927533654,22,Federated
0.5777188328912467,0.5145888594164456,0.45145888594164457,0.08927926468031741,0.5419086971402373,0.4753280016405999,0.40874730614096255,0.09415932256782043,0.22691213335219365,0.20673577754661954,0.18655942174104545,0.028533676019508028,BART-Large,5,2,0.6128459832636666,0.05898341885069387,0.5145888594164456,0.08927926468031741,1,Federated
0.6692307692307692,0.636472148541114,0.6037135278514589,0.046327685663946155,0.6523947765978401,0.6204915242964275,0.588588271995015,0.045118012088468294,0.15823717485293154,0.14310613538012582,0.1279750959073201,0.0213985212352445,BART-Large,5,2,0.7112117030827796,0.018146563904681338,0.636472148541114,0.046327685663946155,2,Federated
0.7127320954907161,0.6830238726790451,0.653315649867374,0.04201377161426699,0.707193223533087,0.6790687821902683,0.6509443408474497,0.039773966381180734,0.14017976946950908,0.12796197698972822,0.11574418450994738,0.01727856782716609,BART-Large,5,2,0.7382637752981611,0.010486192747755689,0.6830238726790451,0.04201377161426699,3,Federated
0.7302387267904509,0.7054376657824933,0.6806366047745358,0.03507399683869609,0.728323359764303,0.7030444134752356,0.6777654671861683,0.035749828684500065,0.12639355546046316,0.11763188511970643,0.10887021477894972,0.012390873024940251,BART-Large,5,2,0.7406423084913027,0.00360741671971284,0.7054376657824933,0.03507399683869609,4,Federated
0.7352785145888594,0.7149867374005305,0.6946949602122016,0.028696906504387748,0.7300432385077018,0.7132725918978837,0.6965019452880656,0.023717275885371102,0.12224324768018817,0.11431139437605278,0.1063795410719174,0.011217334517462109,BART-Large,5,2,0.7444347036961985,0.0005938618004449382,0.7149867374005305,0.028696906504387748,5,Federated
0.7421750663129973,0.7180371352785146,0.6938992042440318,0.03413618943659194,0.7419458363861667,0.719661584629453,0.6973773328727393,0.03151469106168102,0.12322948102985042,0.11468492793604801,0.1061403748422456,0.012083822869672353,BART-Large,5,2,0.7546132525880124,0.004864382665397606,0.7180371352785146,0.03413618943659194,6,Federated
0.7379310344827587,0.7229442970822282,0.7079575596816976,0.02119444728755437,0.7346767886582906,0.7244590501973469,0.7142413117364034,0.014450064308247624,0.11781350140822977,0.11169991450457134,0.10558632760091292,0.008645917513900278,BART-Large,5,2,0.7577191181206528,0.00862208185729377,0.7229442970822282,0.02119444728755437,7,Federated
0.7511936339522547,0.7307692307692308,0.7103448275862069,0.028884467984808624,0.750338840930423,0.7301836051436787,0.7100283693569345,0.02850380780244131,0.1206890655078725,0.11240325814995554,0.10411745079203857,0.011717901140776955,BART-Large,5,2,0.756549359254754,0.005847466075582903,0.7307692307692308,0.028884467984808624,8,Federated
0.7530503978779841,0.7346153846153847,0.7161803713527851,0.026071045778496088,0.7502565891683396,0.7354381074683883,0.7206196257684371,0.020956497793848585,0.11848405616293693,0.1117494369140148,0.10501481766509267,0.009524189879244584,BART-Large,5,2,0.7597859738500627,0.003991820423506483,0.7346153846153847,0.026071045778496088,9,Federated
0.7522546419098143,0.7383289124668435,0.7244031830238726,0.019693955444187665,0.7523054681235882,0.7395569743693664,0.7268084806151446,0.0180290927670492,0.11920439321720672,0.11252543145998514,0.10584646970276358,0.00944547829963398,BART-Large,5,2,0.7635683170404788,0.00043166501045016837,0.7383289124668435,0.019693955444187665,10,Federated
0.7519893899204244,0.7417771883289125,0.7315649867374006,0.014442233992404272,0.7504679660513919,0.7417402629832888,0.7330125599151857,0.01234283604727669,0.11987618792515535,0.11444026581188498,0.1090043436986146,0.0076875547765907805,BART-Large,5,2,0.76207598137165,0.0008507943091542838,0.7417771883289125,0.014442233992404272,11,Federated
0.7546419098143236,0.739787798408488,0.7249336870026525,0.021006885807133495,0.7531245869710235,0.7398835196235021,0.7266424522759806,0.01872569702316038,0.12375632525058537,0.11678562351065998,0.10981492177073458,0.009858060939860224,BART-Large,5,2,0.7630337674796965,0.0031022389589165397,0.739787798408488,0.021006885807133495,12,Federated
0.7639257294429708,0.7453580901856764,0.726790450928382,0.02625860725891681,0.7635373399412003,0.7463569199948612,0.7291765000485221,0.024296782895378028,0.12189513884153741,0.11551241423729813,0.10912968963305886,0.00902653570020763,BART-Large,5,2,0.7639909759529715,0.010659303748563092,0.7453580901856764,0.02625860725891681,13,Federated
0.7541114058355438,0.7417771883289125,0.7294429708222812,0.017443217679137688,0.7535347977702986,0.7445515589001783,0.7355683200300579,0.012704218244161385,0.12413243492781148,0.11833967706555253,0.11254691920329357,0.00819219673234999,BART-Large,5,2,0.7682579257350404,0.0072278316803005525,0.7417771883289125,0.017443217679137688,14,Federated
0.7557029177718833,0.739920424403183,0.7241379310344828,0.02231981617007932,0.7587793546827205,0.7431847251264965,0.7275900955702723,0.022054136618596433,0.13058936211208885,0.12268800090132861,0.11478663969056839,0.011174212185465817,BART-Large,5,2,0.7690589682297699,0.0035032142239161137,0.739920424403183,0.02231981617007932,15,Federated
0.7612732095490716,0.7481432360742706,0.7350132625994695,0.018568586561662638,0.7613668517829582,0.7491853437846551,0.737003835786352,0.017227253821356557,0.12939992410461826,0.12286249759821011,0.11632507109180197,0.009245317228379759,BART-Large,5,2,0.7690331846590983,0.007032807951668765,0.7481432360742706,0.018568586561662638,16,Federated
0.7618037135278515,0.7511936339522547,0.7405835543766578,0.015004918433666827,0.7611740228707679,0.7524180319716028,0.7436620410724378,0.01238284108161455,0.12710165587088354,0.12310965368309967,0.11911765149531581,0.005645543634987011,BART-Large,5,2,0.7676244649894022,0.004994272625177824,0.7511936339522547,0.015004918433666827,17,Federated
0.7612732095490716,0.7450928381962865,0.7289124668435013,0.022882500611341876,0.7620508520387049,0.7476728442590264,0.7332948364793477,0.020333573601927384,0.13400964327737078,0.12709701328875872,0.12018438330014664,0.009775935081562164,BART-Large,5,2,0.7660502213014974,0.005012773199389019,0.7450928381962865,0.022882500611341876,18,Federated
0.7639257294429708,0.749867374005305,0.7358090185676393,0.019881516924608465,0.7634543042877721,0.7525221910188129,0.7415900777498537,0.015460342850360907,0.1341452518563263,0.13026341454088347,0.1263815772254406,0.005489746978425246,BART-Large,5,2,0.7706175435994969,0.002928915500381586,0.749867374005305,0.019881516924608465,19,Federated
0.763129973474801,0.7511936339522547,0.7392572944297082,0.016880533237875132,0.7631529431994899,0.7546270462371403,0.7461011492747908,0.01205743911555033,0.1359424319325771,0.13181858398427876,0.12769473603598042,0.005832001697647978,BART-Large,5,2,0.7705864314862655,0.0019032205337688676,0.7511936339522547,0.016880533237875132,20,Federated
