,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,46,2,0,0,0,0,0,2,3,0,0,1,10,1,2,0,2,10,2,79
true_1,0,147,2,14,1,15,0,1,3,0,0,0,7,0,2,0,0,1,1,1
true_2,0,13,93,51,0,19,0,0,2,0,0,1,17,0,0,0,1,0,0,0
true_3,0,2,7,163,2,1,2,1,5,0,0,1,11,1,0,0,0,0,0,0
true_4,0,10,2,48,105,1,1,1,1,0,0,0,23,0,0,0,0,0,1,0
true_5,0,9,3,5,3,172,0,0,2,0,0,0,3,0,0,0,0,0,0,1
true_6,0,0,2,7,1,1,150,11,6,0,0,0,15,1,1,0,0,0,0,0
true_7,0,0,0,2,0,0,1,151,18,0,0,0,18,2,0,0,2,2,1,1
true_8,0,0,0,0,0,0,2,11,169,0,1,0,10,0,1,0,3,2,0,0
true_9,1,0,0,0,0,1,0,0,3,174,3,2,11,0,1,0,0,1,1,1
true_10,0,1,0,1,0,0,0,0,3,14,168,0,8,0,0,0,3,0,0,2
true_11,3,1,2,3,0,6,0,0,2,0,0,144,13,2,5,0,6,4,5,2
true_12,1,5,0,14,3,1,3,7,3,0,0,2,153,3,2,0,0,0,0,0
true_13,0,1,0,0,0,1,2,1,1,0,0,0,8,177,2,0,1,1,0,3
true_14,1,2,0,0,0,1,0,1,7,1,0,2,17,2,157,0,2,1,2,1
true_15,4,1,0,0,0,1,0,1,0,0,0,0,8,2,2,0,1,1,3,175
true_16,3,0,1,0,0,1,0,0,6,0,0,6,2,1,2,0,139,2,9,10
true_17,2,0,0,1,0,0,0,1,4,0,0,1,3,1,1,0,2,161,2,9
true_18,4,0,0,1,0,0,1,3,2,3,0,6,5,5,5,0,25,13,71,11
true_19,5,0,0,0,0,0,0,1,4,0,0,2,5,0,2,0,13,3,2,89
