class,precision,recall,f1,support,roc_auc,pr_auc
0,0.6527777777777778,0.5875,0.618421052631579,160,0.9546286357340721,0.6400508669981482
1,0.6912442396313364,0.7692307692307693,0.7281553398058253,195,0.9573921463152232,0.7781911215587136
2,0.8,0.5279187817258884,0.636085626911315,197,0.925544232618866,0.6772699621266155
3,0.5371621621621622,0.8112244897959183,0.6463414634146342,196,0.9747431849068671,0.7433853650127547
4,0.8721804511278195,0.6010362694300518,0.7116564417177914,193,0.9515767837406804,0.7572500970137681
5,0.7699115044247787,0.8787878787878788,0.8207547169811321,198,0.9830167577228048,0.8995066180556744
6,0.9299363057324841,0.7487179487179487,0.8295454545454546,195,0.9736360050206204,0.8776632499215503
7,0.5818181818181818,0.8080808080808081,0.6765327695560254,198,0.9726527593968803,0.8391361935535319
8,0.6641221374045801,0.8743718592964824,0.754880694143167,199,0.9873154627801567,0.8958209368318127
9,0.8634146341463415,0.8894472361809045,0.8762376237623762,199,0.99138439326287,0.9359294010949861
10,0.9702380952380952,0.815,0.8858695652173914,200,0.9869740896358543,0.9314558317339229
11,0.877906976744186,0.7626262626262627,0.8162162162162162,198,0.9678051511758119,0.84265834512583
12,0.7205882352941176,0.7461928934010152,0.7331670822942643,197,0.9690253039931465,0.7956943097739322
13,0.9072164948453608,0.8888888888888888,0.8979591836734694,198,0.9898028436662255,0.9449672119079331
14,0.8404255319148937,0.8020304568527918,0.8207792207792208,197,0.9779493976964856,0.8849279643881183
15,0.8,0.08040201005025126,0.1461187214611872,199,0.966032908873688,0.650001270090545
16,0.7287234042553191,0.7527472527472527,0.7405405405405405,182,0.9756445477599324,0.7777351152356825
17,0.7874396135265701,0.8670212765957447,0.8253164556962025,188,0.9919730151941742,0.9164522618081358
18,0.7352941176470589,0.4838709677419355,0.5836575875486382,155,0.9599687681256414,0.6600202645699647
19,0.2730496453900709,0.6111111111111112,0.37745098039215685,126,0.9325026571184639,0.2790043509538115
