,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,16,3,0,2,0,2,0,6,14,0,0,0,8,0,1,0,6,4,2,96
true_1,0,131,0,18,0,28,0,3,5,0,0,0,10,0,0,0,0,0,0,0
true_2,0,17,3,79,0,79,0,5,2,0,0,0,10,1,1,0,0,0,0,0
true_3,0,6,1,165,0,6,0,2,5,0,0,0,11,0,0,0,0,0,0,0
true_4,0,11,0,149,0,4,0,10,3,0,0,0,16,0,0,0,0,0,0,0
true_5,0,12,0,15,0,163,0,1,2,0,0,0,4,0,0,0,1,0,0,0
true_6,0,17,0,58,0,2,15,18,22,0,0,0,63,0,0,0,0,0,0,0
true_7,0,0,0,1,0,0,0,156,20,0,0,0,15,0,0,0,4,0,0,2
true_8,0,1,0,0,0,1,0,23,165,0,0,0,7,0,0,0,2,0,0,0
true_9,0,1,0,0,0,0,0,10,19,164,0,0,1,0,0,0,0,0,0,4
true_10,0,0,0,1,0,1,3,14,104,54,11,0,11,0,0,0,1,0,0,0
true_11,2,3,0,13,0,14,0,2,5,0,0,73,71,0,2,0,11,0,0,2
true_12,0,3,0,38,0,3,0,4,8,0,0,1,139,0,1,0,0,0,0,0
true_13,3,5,0,0,0,1,1,5,11,0,0,0,34,123,2,0,0,0,0,13
true_14,0,4,0,1,0,1,0,9,14,0,0,2,32,1,130,0,1,1,0,1
true_15,1,1,0,1,0,0,0,9,4,0,0,0,1,1,1,0,2,0,1,177
true_16,0,0,0,0,0,2,1,4,27,0,0,5,12,0,2,0,115,3,1,10
true_17,1,1,0,1,0,2,0,8,14,0,0,3,2,0,0,0,6,125,0,25
true_18,5,1,0,0,0,1,0,22,21,0,0,9,10,3,2,0,28,12,10,31
true_19,5,2,0,1,0,0,0,5,7,0,0,0,4,0,0,0,10,1,0,91
