,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,70,1,0,0,0,0,0,6,1,2,0,0,2,2,1,0,2,6,1,66
true_1,0,151,3,9,0,12,0,4,3,0,0,0,7,1,2,1,0,1,1,0
true_2,0,22,82,53,0,16,0,5,4,0,0,2,10,1,1,0,1,0,0,0
true_3,0,8,3,163,2,0,2,2,5,1,0,2,7,1,0,0,0,0,0,0
true_4,0,12,3,54,92,2,3,11,1,0,0,1,10,1,1,1,0,1,0,0
true_5,0,17,0,5,2,170,0,2,0,0,1,0,0,0,0,0,0,0,0,1
true_6,0,2,1,12,2,1,148,11,7,0,0,0,8,1,1,0,1,0,0,0
true_7,0,0,0,4,1,0,1,156,21,1,0,0,9,1,0,0,0,1,0,3
true_8,2,1,0,0,0,0,1,15,170,0,1,0,2,1,1,0,2,1,1,1
true_9,2,0,0,0,0,0,0,9,2,177,1,1,3,0,1,0,1,1,0,1
true_10,0,0,0,1,0,0,0,11,4,16,161,0,2,0,1,0,1,1,1,1
true_11,5,2,1,2,0,5,1,3,3,0,0,148,7,3,5,0,6,2,3,2
true_12,1,7,2,17,1,1,3,6,4,0,0,2,148,4,1,0,0,0,0,0
true_13,0,1,0,0,0,1,2,3,4,0,0,0,5,168,1,0,3,1,1,8
true_14,3,5,0,0,0,1,0,13,6,2,0,0,8,3,149,0,3,2,1,1
true_15,6,1,0,0,0,1,0,7,2,0,0,0,0,2,1,1,0,1,2,175
true_16,3,0,0,0,0,1,0,9,9,2,0,9,1,0,2,0,122,1,11,12
true_17,5,0,0,0,0,0,0,11,2,0,0,1,0,1,1,0,7,136,4,20
true_18,8,0,0,0,0,1,1,11,3,1,0,4,1,4,3,0,31,4,75,8
true_19,9,0,0,0,0,0,0,3,3,2,0,1,1,1,2,0,15,2,0,87
