,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,92,1,0,0,0,0,0,4,0,3,0,1,2,2,3,0,2,6,3,41
true_1,0,149,3,13,0,17,0,3,2,0,0,0,2,1,2,1,0,1,1,0
true_2,0,13,116,37,0,12,1,5,1,1,1,0,9,0,0,0,1,0,0,0
true_3,0,1,16,158,3,2,2,1,4,2,0,1,5,1,0,0,0,0,0,0
true_4,0,9,7,41,110,2,1,10,2,1,0,1,8,1,0,0,0,0,0,0
true_5,0,9,7,5,0,173,0,1,1,0,1,0,0,0,0,0,0,0,0,1
true_6,0,1,5,12,3,0,146,12,6,0,0,0,7,0,2,0,0,0,0,1
true_7,0,2,0,5,2,0,2,158,19,1,0,0,5,1,0,0,1,1,0,1
true_8,1,1,1,0,1,0,1,15,167,0,2,0,2,0,3,0,2,2,1,0
true_9,2,0,0,0,0,1,1,9,3,176,4,2,0,0,1,0,0,0,0,0
true_10,0,0,0,0,0,1,0,8,2,14,170,0,0,0,2,0,0,1,1,1
true_11,3,0,3,1,0,5,1,2,3,0,0,155,6,2,5,0,2,3,5,2
true_12,1,8,2,16,2,1,3,8,2,1,0,3,143,3,3,0,1,0,0,0
true_13,1,1,0,0,0,0,2,3,3,1,0,0,4,173,2,1,0,1,1,5
true_14,2,5,0,1,1,2,0,9,6,2,0,1,6,0,158,0,2,1,1,0
true_15,12,0,1,0,0,1,0,7,2,0,0,0,0,3,2,9,1,2,3,156
true_16,3,0,1,0,0,1,0,2,5,0,0,12,0,0,4,0,127,2,14,11
true_17,3,0,0,1,0,1,0,5,2,0,0,3,0,1,1,0,0,159,4,8
true_18,4,0,0,0,1,2,1,6,3,2,0,9,0,2,6,1,15,6,91,6
true_19,15,0,0,0,0,0,1,4,3,3,1,2,0,0,1,0,10,4,3,79
