class,precision,recall,f1,support,roc_auc,pr_auc
0,0.896551724137931,0.1625,0.2751322751322751,160,0.9573485110803325,0.6045258826185064
1,0.56640625,0.7435897435897436,0.6430155210643016,195,0.9642517482517483,0.7695840300337822
2,0.8333333333333334,0.43147208121827413,0.568561872909699,197,0.9529757160656418,0.6839491426542491
3,0.42133333333333334,0.8061224489795918,0.553415061295972,196,0.9638952811118852,0.6087173066414124
4,1.0,0.15544041450777202,0.26905829596412556,193,0.9581718839853353,0.6906202431192628
5,0.69140625,0.8939393939393939,0.7797356828193832,198,0.9883401484045381,0.8919230458560463
6,0.9207920792079208,0.47692307692307695,0.6283783783783784,195,0.9729589384973999,0.8456072035229811
7,0.5277777777777778,0.7676767676767676,0.6255144032921811,198,0.966623825036479,0.8063298890697634
8,0.6308243727598566,0.8844221105527639,0.7364016736401674,199,0.9903078821719913,0.8971947737047203
9,0.8262910798122066,0.8844221105527639,0.8543689320388349,199,0.9905569572871358,0.9254313426562326
10,0.9934640522875817,0.76,0.8611898016997167,200,0.9878340336134454,0.9301151389749743
11,0.8255813953488372,0.7171717171717171,0.7675675675675676,198,0.9704081690363886,0.8337893004059894
12,0.548,0.6954314720812182,0.6129753914988815,197,0.9648470409060622,0.7409435656565443
13,0.8666666666666667,0.8535353535353535,0.8600508905852418,198,0.9889431832320971,0.9310559653156757
14,0.8216216216216217,0.7715736040609137,0.7958115183246073,197,0.9832315405587023,0.8903411693211382
15,0.0,0.0,0.0,199,0.9615931801263388,0.5201901094555272
16,0.7180851063829787,0.7417582417582418,0.7297297297297297,182,0.978165159812317,0.7898576582701377
17,0.7452830188679245,0.8404255319148937,0.79,188,0.9880126103329888,0.8972525589665131
18,0.7397260273972602,0.34838709677419355,0.47368421052631576,155,0.9554499620755812,0.6263169137513716
19,0.2324455205811138,0.7619047619047619,0.3562152133580705,126,0.9301983691390936,0.2293620807232334
