,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,74,1,0,0,0,0,0,4,3,3,0,1,1,4,2,0,3,7,2,55
true_1,0,153,3,11,0,17,0,3,3,0,0,0,2,1,1,1,0,0,0,0
true_2,0,26,98,43,1,13,0,5,3,0,0,0,7,0,0,0,1,0,0,0
true_3,0,4,10,162,4,3,1,2,4,2,0,1,2,1,0,0,0,0,0,0
true_4,0,13,6,30,122,1,2,10,2,1,0,1,4,1,0,0,0,0,0,0
true_5,0,11,5,3,3,171,0,2,0,0,1,0,1,0,0,0,1,0,0,0
true_6,0,1,2,15,6,2,135,16,10,0,0,0,6,1,1,0,0,0,0,0
true_7,0,2,0,4,3,0,1,163,20,0,0,0,2,1,0,0,0,1,0,1
true_8,0,2,0,0,0,0,1,17,171,0,1,0,2,0,1,0,2,2,0,0
true_9,0,0,0,0,0,0,0,9,4,181,2,1,1,0,0,0,0,0,0,1
true_10,0,0,0,0,0,1,0,8,4,21,161,0,0,0,1,0,1,1,0,2
true_11,3,3,2,3,1,6,0,3,3,0,0,145,6,3,6,0,4,5,4,1
true_12,1,12,2,17,5,1,2,9,3,1,0,3,133,6,2,0,0,0,0,0
true_13,0,1,0,0,0,1,2,3,4,1,0,0,2,178,1,0,0,1,1,3
true_14,0,6,0,1,1,0,0,9,6,2,0,0,6,3,157,0,4,1,1,0
true_15,10,1,0,0,0,1,0,7,3,0,0,0,0,5,1,18,2,1,1,149
true_16,4,0,1,0,0,1,0,3,4,1,0,8,1,1,2,0,140,0,10,6
true_17,3,0,0,1,0,0,0,3,3,2,0,2,0,1,0,0,2,163,1,7
true_18,3,1,0,0,0,1,1,7,6,3,0,4,0,7,4,0,27,12,73,6
true_19,14,0,0,0,0,0,0,4,6,1,0,1,1,2,1,2,14,2,2,76
