,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,26,5,0,0,0,0,0,8,4,0,0,1,1,2,2,0,2,12,3,94
true_1,0,145,3,9,0,18,0,3,6,0,0,0,9,0,1,0,0,0,0,1
true_2,0,23,85,39,0,33,0,6,3,1,0,1,5,0,1,0,0,0,0,0
true_3,0,8,8,158,0,6,1,3,4,0,0,0,7,1,0,0,0,0,0,0
true_4,0,27,2,103,30,4,0,9,2,1,0,1,14,0,0,0,0,0,0,0
true_5,0,12,0,4,0,177,0,3,0,0,0,0,1,0,0,0,0,0,0,1
true_6,0,8,1,33,0,2,93,16,13,1,0,1,23,0,4,0,0,0,0,0
true_7,0,1,0,1,0,0,1,152,27,0,0,0,10,0,0,0,2,3,0,1
true_8,0,1,0,0,0,0,1,16,176,0,0,1,2,0,0,0,1,1,0,0
true_9,0,0,0,0,0,0,0,11,3,176,1,1,3,0,1,0,0,0,1,2
true_10,0,1,0,0,0,1,0,9,5,28,152,0,2,0,0,0,0,1,0,1
true_11,0,3,0,5,0,8,0,4,3,0,0,142,11,1,4,0,6,6,3,2
true_12,0,9,2,21,0,4,2,9,5,0,0,2,137,3,3,0,0,0,0,0
true_13,0,5,0,0,0,0,2,4,0,0,0,0,9,169,3,0,2,1,0,3
true_14,1,5,0,1,0,1,0,8,6,1,0,1,11,5,152,0,1,3,1,0
true_15,0,1,0,0,0,0,0,8,1,0,0,0,2,2,1,0,0,1,4,179
true_16,0,0,1,0,0,1,0,4,6,2,0,8,0,1,4,0,135,4,5,11
true_17,1,2,0,0,0,0,0,6,5,0,0,1,0,2,0,0,1,158,1,11
true_18,1,0,0,1,0,1,1,7,5,3,0,10,1,9,7,0,26,18,54,11
true_19,0,0,0,0,0,0,0,2,5,0,0,2,2,0,2,0,12,4,1,96
