class,precision,recall,f1,support,roc_auc,pr_auc
0,0.6739130434782609,0.3875,0.49206349206349204,160,0.9583820983379502,0.6422352939816515
1,0.6930232558139535,0.764102564102564,0.7268292682926829,195,0.9664106150259997,0.7912055739430754
2,0.8015873015873016,0.5126903553299492,0.6253869969040248,197,0.9484763759783259,0.6951651849425777
3,0.5191082802547771,0.8316326530612245,0.6392156862745098,196,0.9721050843392757,0.7216282880407858
4,0.9351851851851852,0.5233160621761658,0.6710963455149501,193,0.9621697923260438,0.7716534709865474
5,0.7748917748917749,0.9040404040404041,0.8344988344988346,198,0.9902206556041941,0.9074037422864353
6,0.934640522875817,0.7333333333333333,0.8218390804597702,195,0.985995337995338,0.8930503805710905
7,0.5492957746478874,0.7878787878787878,0.6473029045643154,198,0.9747976687366384,0.8415905325071695
8,0.7467248908296943,0.8592964824120602,0.7990654205607477,199,0.988201297723566,0.901258941733405
9,0.8240740740740741,0.8944723618090452,0.8578313253012049,199,0.9923040011032479,0.9194650775062312
10,0.9815950920245399,0.8,0.8815426997245179,200,0.9817261904761905,0.9247739751989001
11,0.8351648351648352,0.7676767676767676,0.8,198,0.9709327315710296,0.8484272022795988
12,0.7149532710280374,0.7766497461928934,0.7445255474452555,197,0.971538512902039,0.803879056774653
13,0.8725490196078431,0.898989898989899,0.8855721393034826,198,0.9905331308606784,0.9422433688525848
14,0.8090452261306532,0.817258883248731,0.8131313131313131,197,0.9792670920226573,0.8952574109609979
15,0.5,0.005025125628140704,0.009950248756218905,199,0.9674246336696082,0.6063552883206027
16,0.7287234042553191,0.7527472527472527,0.7405405405405405,182,0.9780349945483726,0.8005515588091173
17,0.8404255319148937,0.8404255319148937,0.8404255319148937,188,0.9919418309039286,0.9158264661459377
18,0.7722772277227723,0.5032258064516129,0.609375,155,0.9632632847008433,0.6656652293398714
19,0.24653739612188366,0.7063492063492064,0.3655030800821355,126,0.9316902758176084,0.2451861830067435
