,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,83,1,0,0,0,0,0,1,3,3,0,1,5,4,1,2,2,6,4,44
true_1,0,149,2,12,0,20,0,1,1,0,0,0,6,1,2,0,0,0,1,0
true_2,0,17,98,42,0,22,1,0,3,0,0,0,13,0,0,0,1,0,0,0
true_3,0,5,10,157,3,4,1,0,5,2,0,1,7,1,0,0,0,0,0,0
true_4,0,16,5,37,104,5,1,1,2,1,0,0,21,0,0,0,0,0,0,0
true_5,0,8,1,2,1,180,0,1,0,0,1,0,3,0,0,0,1,0,0,0
true_6,0,2,1,10,3,2,141,11,9,0,0,0,15,0,1,0,0,0,0,0
true_7,0,1,0,4,1,0,1,153,18,0,0,0,14,1,0,0,1,1,1,2
true_8,0,2,0,0,0,0,1,10,172,0,1,0,9,0,0,0,1,2,1,0
true_9,0,0,0,0,0,1,0,0,4,179,2,0,10,0,1,0,0,0,1,1
true_10,0,0,0,0,0,1,0,1,3,18,166,0,7,0,1,0,0,0,2,1
true_11,3,1,2,2,0,6,0,2,5,0,0,147,9,3,3,0,4,2,8,1
true_12,1,6,3,14,2,1,1,6,3,1,0,1,152,4,2,0,0,0,0,0
true_13,0,1,0,0,0,0,2,1,4,0,0,0,6,177,1,1,0,1,1,3
true_14,0,7,0,1,0,1,0,3,5,2,0,1,16,3,151,0,5,0,2,0
true_15,11,0,1,0,0,0,0,1,2,1,0,0,6,4,1,21,1,1,3,146
true_16,4,0,1,0,0,1,0,2,4,0,0,8,2,1,3,0,137,0,12,7
true_17,3,0,0,1,0,0,0,1,3,1,0,2,3,1,0,1,2,154,6,10
true_18,3,0,0,0,0,1,1,3,2,2,0,5,3,5,4,1,24,4,94,3
true_19,17,0,0,0,0,0,0,2,7,1,0,1,3,2,0,4,13,2,3,71
