,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,51,2,0,0,0,2,0,2,6,0,0,1,9,0,1,0,2,24,1,59
true_1,0,135,3,16,0,21,0,2,4,0,0,0,10,0,3,0,0,0,0,1
true_2,0,14,86,47,0,34,0,0,2,0,0,1,11,0,2,0,0,0,0,0
true_3,0,1,9,163,0,4,1,1,4,0,0,0,12,1,0,0,0,0,0,0
true_4,0,11,2,151,2,2,0,1,0,1,0,1,22,0,0,0,0,0,0,0
true_5,0,9,1,6,0,178,0,0,1,0,0,0,2,0,0,0,1,0,0,0
true_6,0,2,1,43,0,1,93,14,14,0,0,0,25,0,2,0,0,0,0,0
true_7,0,1,0,3,0,0,1,150,15,0,0,0,22,0,0,0,2,3,0,1
true_8,0,1,0,0,0,0,1,16,169,1,0,1,8,0,0,0,1,1,0,0
true_9,0,1,0,0,0,0,0,0,7,175,1,1,9,0,0,0,0,3,1,1
true_10,0,1,0,1,0,1,0,1,9,34,141,0,9,0,0,0,0,2,0,1
true_11,1,1,0,5,0,9,0,0,4,0,0,137,18,0,5,0,6,9,2,1
true_12,1,6,0,29,0,2,2,7,6,1,0,2,139,0,2,0,0,0,0,0
true_13,2,2,0,0,0,1,2,1,1,0,0,0,14,167,4,0,1,1,0,2
true_14,0,3,0,1,0,1,0,2,8,0,0,0,18,3,153,0,3,4,1,0
true_15,7,1,0,0,0,0,0,1,2,1,0,0,8,2,1,0,1,1,4,170
true_16,2,0,1,0,0,1,0,1,7,0,0,9,2,1,2,0,139,8,2,7
true_17,3,0,0,1,0,2,0,0,7,0,0,1,3,1,0,0,3,161,1,5
true_18,6,0,0,1,0,1,1,3,7,2,0,5,4,9,7,0,29,26,49,5
true_19,13,0,0,0,0,0,0,1,3,1,0,0,4,0,3,0,12,5,1,83
