class,precision,recall,f1,support,roc_auc,pr_auc
0,0.6165413533834586,0.5125,0.5597269624573379,160,0.9580444944598338,0.6392805820095241
1,0.7487179487179487,0.7487179487179487,0.7487179487179487,195,0.9636105433028509,0.790111600562727
2,0.7466666666666667,0.5685279187817259,0.6455331412103746,197,0.9472574199331989,0.693985541998339
3,0.5476190476190477,0.8214285714285714,0.6571428571428571,196,0.9719851706771124,0.7197893152022711
4,0.9166666666666666,0.5129533678756477,0.6578073089700996,193,0.9665196904228368,0.7623988458927535
5,0.7685589519650655,0.8888888888888888,0.8243559718969555,198,0.989927975160338,0.9025574102216198
6,0.9281045751633987,0.7282051282051282,0.8160919540229885,195,0.9840114757037833,0.8921515773254419
7,0.5586206896551724,0.8181818181818182,0.6639344262295082,198,0.97126288076736,0.8422964024594473
8,0.6615384615384615,0.864321608040201,0.7494553376906318,199,0.988587575232646,0.8897823789997175
9,0.8743718592964824,0.8743718592964824,0.8743718592964824,199,0.9935993324224032,0.936936648892155
10,0.9764705882352941,0.83,0.8972972972972973,200,0.9869376750700279,0.9324206570227592
11,0.8529411764705882,0.7323232323232324,0.7880434782608695,198,0.9719917540466253,0.8414182507640479
12,0.6608695652173913,0.7715736040609137,0.711943793911007,197,0.9740261493064878,0.7922117955945055
13,0.925531914893617,0.8787878787878788,0.9015544041450777,198,0.9895851007273181,0.9424672961365314
14,0.839572192513369,0.7969543147208121,0.8177083333333334,197,0.9796009552751104,0.8884985194462531
15,1.0,0.005025125628140704,0.01,199,0.9712803727402061,0.6913797285512249
16,0.6923076923076923,0.7417582417582418,0.7161803713527851,182,0.978074809805579,0.8058306260510527
17,0.7836538461538461,0.8670212765957447,0.8232323232323232,188,0.992076962828326,0.9165269526338006
18,0.7244897959183674,0.45806451612903226,0.5612648221343873,155,0.9605684201133271,0.6532610175791735
19,0.23397435897435898,0.5793650793650794,0.3333333333333333,126,0.930821267401948,0.2504913029352582
