round,client_id,accuracy,macro_precision,macro_recall,macro_f1,num_samples
4,0,0.721606648199446,0.39742920517643454,0.35051308993176356,0.31994826110239405,722
4,1,0.6198979591836735,0.40032303691918375,0.2924058752068709,0.3008515757243331,784
4,2,0.6479099678456591,0.40780397668269525,0.34751236988729267,0.32549495670800976,622
4,3,0.6108404384896468,0.44576722273667196,0.4835961597148602,0.40244617901234064,1642
