class,precision,recall,f1,support,roc_auc,pr_auc
0,0.609375,0.4875,0.5416666666666666,160,0.9537214335180056,0.6224051307974249
1,0.719047619047619,0.7743589743589744,0.745679012345679,195,0.9487939752555137,0.770422038886514
2,0.8,0.467005076142132,0.5897435897435898,197,0.9237491848764209,0.6571885919971218
3,0.4954682779456193,0.8367346938775511,0.6223908918406073,196,0.9718723947329352,0.731509000894413
4,0.8760330578512396,0.5492227979274611,0.6751592356687898,193,0.9474456117886149,0.7449660126544454
5,0.7575757575757576,0.8838383838383839,0.8158508158508159,198,0.9866377945185336,0.904724442678266
6,0.946969696969697,0.6410256410256411,0.764525993883792,195,0.9716521427290657,0.8649886932567993
7,0.5703703703703704,0.7777777777777778,0.6581196581196581,198,0.9705573370886921,0.8372582891228832
8,0.692,0.8693467336683417,0.7706013363028953,199,0.9874906596831821,0.8918207255420935
9,0.8682926829268293,0.8944723618090452,0.8811881188118812,199,0.9907230073638987,0.9372939324397159
10,0.9653179190751445,0.835,0.8954423592493298,200,0.9838074229691877,0.92161337068444
11,0.825136612021858,0.7626262626262627,0.7926509186351706,198,0.966575044962503,0.8436640476566182
12,0.6652360515021459,0.7868020304568528,0.7209302325581395,197,0.9682865427536758,0.7916603031157519
13,0.8712871287128713,0.8888888888888888,0.88,198,0.9900559344848259,0.9428834448731933
14,0.8950617283950617,0.7360406091370558,0.807799442896936,197,0.972523054323103,0.8674485308827407
15,0.7272727272727273,0.04020100502512563,0.0761904761904762,199,0.9625317852212617,0.6090942559549136
16,0.7362637362637363,0.7362637362637363,0.7362637362637363,182,0.9748558993960331,0.7773802461081931
17,0.893491124260355,0.8031914893617021,0.84593837535014,188,0.9888323116765863,0.8982658037259821
18,0.725,0.5612903225806452,0.6327272727272727,155,0.9622513719716237,0.6641286174970362
19,0.23976608187134502,0.6507936507936508,0.3504273504273504,126,0.9322739706932901,0.2747528201113013
