,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,60,2,0,0,0,0,0,7,2,1,0,1,4,1,2,0,1,6,1,72
true_1,0,153,3,10,0,14,0,3,2,0,0,0,5,1,2,1,0,1,0,0
true_2,0,20,101,45,0,11,0,5,2,0,0,0,12,0,0,0,1,0,0,0
true_3,0,6,8,165,1,0,1,5,1,1,0,1,6,1,0,0,0,0,0,0
true_4,0,18,3,63,82,2,1,11,1,1,0,0,11,0,0,0,0,0,0,0
true_5,0,11,3,7,1,171,0,2,0,0,1,0,1,0,0,0,0,0,0,1
true_6,0,0,1,22,2,3,130,16,6,1,0,0,12,0,1,0,0,0,0,1
true_7,0,2,0,5,1,0,2,154,19,1,0,0,9,1,0,0,2,1,0,1
true_8,0,3,0,0,1,0,1,16,172,0,1,1,1,0,1,0,1,1,0,0
true_9,0,1,0,0,0,0,0,10,3,177,2,1,2,0,1,0,0,1,0,1
true_10,0,1,0,0,0,1,0,9,4,19,164,0,0,0,0,0,1,0,0,1
true_11,3,4,2,2,0,5,0,2,2,0,0,142,11,3,8,0,5,3,4,2
true_12,0,9,0,14,2,2,2,5,1,1,0,1,156,1,3,0,0,0,0,0
true_13,0,1,0,0,0,1,2,6,0,0,0,0,6,172,3,0,0,1,1,5
true_14,0,7,0,0,0,1,0,9,6,1,0,1,10,1,156,0,3,0,1,1
true_15,6,1,0,0,0,1,0,9,0,0,0,0,0,3,2,3,2,1,2,169
true_16,2,0,1,0,0,1,0,3,4,0,0,11,1,0,3,0,137,0,7,12
true_17,4,0,0,1,0,0,0,6,2,0,0,2,0,1,1,0,2,152,2,15
true_18,8,0,1,0,0,0,1,7,3,3,0,9,0,5,8,0,25,4,73,8
true_19,5,0,0,0,0,0,0,4,5,2,0,2,1,0,1,0,13,3,0,90
