,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,101,2,0,0,0,0,0,4,0,0,2,2,2,1,1,12,2,8,2,21
true_1,1,143,3,14,1,17,1,3,1,0,0,1,3,1,4,1,0,0,1,0
true_2,0,8,118,40,5,8,2,6,0,0,1,0,6,0,2,0,1,0,0,0
true_3,0,3,11,157,14,1,5,4,0,0,0,0,0,0,0,0,0,0,1,0
true_4,1,2,5,19,146,2,5,10,0,1,0,0,2,0,0,0,0,0,0,0
true_5,0,8,5,3,1,176,1,1,0,0,1,0,0,0,1,0,1,0,0,0
true_6,0,0,1,5,9,0,167,7,1,1,0,0,1,2,1,0,0,0,0,0
true_7,1,0,0,3,7,0,5,171,1,0,1,0,3,1,0,0,2,2,1,0
true_8,1,0,1,0,0,0,8,42,131,1,2,0,2,2,1,0,5,1,2,0
true_9,1,0,0,0,0,1,1,9,0,176,6,1,0,0,0,1,1,1,1,0
true_10,0,0,1,0,1,0,0,7,1,13,172,0,0,0,0,1,2,2,0,0
true_11,3,1,3,4,1,4,0,2,0,0,0,153,9,2,2,0,7,3,3,1
true_12,1,9,1,15,5,1,6,6,0,0,1,2,142,5,1,0,2,0,0,0
true_13,0,2,0,0,2,1,2,4,0,0,0,0,1,181,1,0,2,1,1,0
true_14,5,3,1,1,3,0,0,10,0,1,0,1,6,4,156,0,1,2,3,0
true_15,9,2,0,0,2,0,0,7,0,0,0,0,0,2,1,158,0,4,4,10
true_16,2,0,2,0,1,0,0,2,0,1,0,7,0,0,1,0,146,2,14,4
true_17,3,0,0,0,0,0,0,4,1,0,0,1,0,1,0,0,2,169,5,2
true_18,5,0,0,1,1,1,1,4,0,2,0,2,0,4,0,1,21,15,97,0
true_19,24,0,0,0,1,0,1,2,1,2,0,2,0,0,1,36,14,3,5,34
