,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,106,2,0,0,0,0,0,1,0,2,1,3,1,0,0,6,2,11,1,24
true_1,1,150,3,11,0,14,1,1,1,0,0,4,3,1,3,1,0,0,1,0
true_2,1,13,131,18,3,8,2,2,0,0,3,6,5,0,3,1,0,0,1,0
true_3,0,6,12,149,13,4,6,0,1,0,0,2,0,1,0,0,0,2,0,0
true_4,2,6,3,16,140,3,3,1,0,0,0,10,7,0,1,0,0,0,1,0
true_5,1,8,5,0,2,176,1,1,0,0,1,1,0,0,1,1,0,0,0,0
true_6,0,1,3,2,8,0,165,7,0,0,2,2,2,0,2,0,1,0,0,0
true_7,0,1,0,1,4,0,5,162,6,1,1,9,1,1,0,1,1,2,1,1
true_8,3,0,0,0,0,0,10,18,145,1,3,7,2,0,2,0,2,2,4,0
true_9,1,1,0,0,0,0,1,0,0,176,6,10,0,0,0,0,0,3,1,0
true_10,0,0,0,1,1,0,0,0,0,9,175,7,0,0,1,1,2,2,0,1
true_11,5,2,2,0,1,5,0,1,0,0,0,157,6,1,2,1,5,4,6,0
true_12,2,10,2,10,1,0,7,7,0,0,0,6,143,4,0,1,1,2,0,1
true_13,0,1,0,0,2,1,0,1,0,0,0,3,1,179,2,1,3,4,0,0
true_14,7,3,0,0,3,0,1,1,3,0,0,8,3,1,161,0,2,1,3,0
true_15,10,2,1,0,2,0,1,0,0,0,1,6,0,3,1,140,0,3,2,27
true_16,3,0,1,0,1,0,0,1,0,1,1,10,1,0,1,0,145,3,9,5
true_17,2,0,0,0,0,1,0,0,0,0,0,4,0,1,1,0,1,168,5,5
true_18,6,0,0,0,1,0,1,1,0,1,2,7,0,3,4,1,17,13,96,2
true_19,18,1,0,0,1,0,1,2,0,1,2,4,0,0,2,17,12,0,3,62
