,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,97,3,0,0,0,0,0,3,0,4,2,2,1,1,4,4,1,7,6,25
true_1,0,151,1,10,0,18,2,3,1,0,0,1,4,0,2,1,0,0,1,0
true_2,0,17,105,40,3,12,3,5,0,2,1,0,6,0,3,0,0,0,0,0
true_3,0,5,10,155,8,5,6,2,0,1,0,2,2,0,0,0,0,0,0,0
true_4,0,7,3,23,135,4,4,10,0,1,0,3,2,1,0,0,0,0,0,0
true_5,0,10,2,3,0,177,0,1,0,1,1,0,0,0,1,1,0,0,0,1
true_6,0,0,3,4,3,1,176,3,0,1,0,1,1,0,2,0,0,0,0,0
true_7,1,2,4,2,1,0,6,161,7,1,1,1,5,1,0,0,3,0,1,1
true_8,3,0,1,0,1,1,12,33,133,1,1,0,3,2,2,0,5,1,0,0
true_9,2,0,0,0,0,1,2,9,1,176,4,3,0,0,0,0,1,0,0,0
true_10,0,0,1,0,0,1,1,7,2,15,169,0,0,0,0,0,1,0,1,2
true_11,3,1,1,1,1,7,0,2,1,0,0,161,5,2,2,0,4,3,4,0
true_12,1,12,0,14,5,3,10,5,0,1,0,4,138,3,0,0,1,0,0,0
true_13,0,2,2,0,0,1,2,4,0,0,0,0,1,177,2,0,2,1,2,2
true_14,1,4,1,0,2,1,0,9,0,0,0,2,5,1,165,0,1,1,4,0
true_15,12,2,2,0,0,0,1,6,0,0,0,0,1,3,2,127,1,2,2,38
true_16,3,1,2,0,0,0,0,2,0,2,0,13,0,1,1,1,141,0,10,5
true_17,5,0,0,1,0,2,1,4,1,0,0,4,0,1,1,0,0,159,4,5
true_18,7,1,1,0,0,1,1,3,0,1,0,3,0,3,2,0,22,8,100,2
true_19,23,0,1,0,0,0,2,2,1,2,1,2,0,0,3,18,12,2,4,53
