,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,91,4,1,0,0,0,0,1,0,1,4,4,0,0,3,6,2,6,1,36
true_1,0,145,4,10,2,18,1,0,1,1,0,4,4,1,2,1,0,0,1,0
true_2,0,9,137,26,3,5,4,0,0,0,2,5,3,0,2,0,1,0,0,0
true_3,0,3,15,157,10,3,5,0,0,0,0,1,0,1,0,0,0,0,1,0
true_4,1,3,7,21,140,3,4,1,0,0,0,12,0,0,0,0,0,0,1,0
true_5,0,5,6,2,1,179,0,0,0,0,1,1,0,0,1,1,0,0,0,1
true_6,0,2,3,4,7,0,170,3,0,1,0,2,0,1,2,0,0,0,0,0
true_7,1,1,1,3,5,1,7,154,5,0,0,9,4,1,1,0,1,1,2,1
true_8,1,0,1,0,0,1,10,22,138,0,3,7,0,2,4,0,6,0,4,0
true_9,1,0,0,0,0,1,0,0,0,177,7,11,0,0,0,0,0,0,2,0
true_10,1,0,0,1,1,0,1,0,1,11,173,7,0,0,0,0,1,1,1,1
true_11,2,1,5,2,2,5,0,0,0,0,0,155,5,3,4,0,6,2,5,1
true_12,2,9,5,15,3,2,6,4,1,0,1,5,135,4,2,0,1,0,2,0
true_13,0,1,0,0,2,1,2,1,0,0,0,3,1,178,5,0,1,1,1,1
true_14,3,2,0,0,2,1,0,2,0,1,0,9,4,3,165,0,1,0,3,1
true_15,11,1,0,0,2,0,0,0,0,0,0,6,0,1,2,144,0,2,2,28
true_16,4,0,2,0,1,0,0,0,0,2,0,11,0,0,0,0,136,0,18,8
true_17,5,0,0,0,0,1,0,0,0,0,0,5,0,1,0,0,1,159,9,7
true_18,4,0,0,0,1,0,1,1,0,1,2,8,0,3,2,0,13,6,107,6
true_19,17,0,0,0,1,0,1,0,1,1,0,5,0,0,2,17,12,0,7,62
