round,client_id,epoch,phase,loss,accuracy,precision,recall,f1
1,0,1,train,1.2704933453497413,0.6124741031512376,0.7790524054755217,0.7668738414567658,0.7628820438229394
1,1,1,train,1.1372446416699515,0.665198983911939,0.7864619872337751,0.7842506350550381,0.7728893507878398
1,-1,1,validation,0.11228434058988285,0.7145888594164457,0.7205170566745143,0.7145888594164457,0.7072667780376299
2,1,1,train,0.7692249076534189,0.7620660457239627,0.8370765303131882,0.8364098221845894,0.8314511347264265
2,0,1,train,0.8230029500813045,0.7475738741685749,0.833917428493377,0.7938065641696652,0.7977866197011444
2,-1,1,validation,0.10856618871591214,0.7238726790450929,0.7475401115039073,0.7238726790450929,0.7252943433328762
3,0,1,train,0.6713892939015769,0.7860647693817469,0.8580216961123225,0.851379347944608,0.8519167570365239
3,1,1,train,0.6447724534163355,0.8005080440304826,0.8731307036530057,0.8548687552921254,0.8520111687646454
3,-1,1,validation,0.10613732742076487,0.7363395225464191,0.7500580632689825,0.7363395225464191,0.7352843318177626
4,1,1,train,0.5677915008685707,0.825571549534293,0.8906536626416491,0.8831498729889924,0.8779105120141383
4,0,1,train,0.5508598641191188,0.8269545305855414,0.8820016229268115,0.8737324174026824,0.8719411014071214
4,-1,1,validation,0.10531594224116056,0.7522546419098143,0.7617380108483668,0.7522546419098143,0.7510589443760878
5,1,1,train,0.4872188834499956,0.8494496189669771,0.9147413700482286,0.9117696867061812,0.909247874546796
5,0,1,train,0.45098881007829045,0.856831316105114,0.9193028377085726,0.9141860211536365,0.9150026725753844
5,-1,1,validation,0.10039100153544617,0.7636604774535809,0.7711511664257761,0.7636604774535809,0.7630938374228343
6,0,1,train,0.3684301680849529,0.879838621742449,0.9257303425346755,0.9207283829462436,0.9207642546210201
6,1,1,train,0.4216125896899975,0.8684165961049958,0.9268369498063632,0.9180355630821337,0.917278391210719
6,-1,1,validation,0.10848158488268729,0.7586206896551724,0.775895105716681,0.7586206896551724,0.7586667709989753
7,0,1,train,0.30088083629732676,0.9031730454694145,0.9329258077245447,0.9280340202813215,0.9281751652181057
7,1,1,train,0.35993576062249627,0.8858594411515665,0.932971625192122,0.9288738357324301,0.9271610177673384
7,-1,1,validation,0.11089023955682643,0.7575596816976128,0.7691169974953787,0.7575596816976128,0.7576552496975941
8,0,1,train,0.25506028122985785,0.9185475956820413,0.9510792486032104,0.945916475847781,0.9468309430722045
8,1,1,train,0.31191818539134486,0.9026248941574937,0.9361365135112742,0.9312447078746825,0.9290426163761776
8,-1,1,validation,0.11572863059615549,0.7708222811671087,0.7744673080271566,0.7708222811671087,0.769947149754828
9,1,1,train,0.26735653863723247,0.9109229466553768,0.9463276296509857,0.9422523285351397,0.9411197136632897
9,0,1,train,0.2181882391667112,0.9319594373568858,0.954041513376868,0.9512594046450769,0.9516439676652303
9,-1,1,validation,0.11911244727013415,0.7742705570291777,0.7810902295114205,0.7742705570291777,0.7747307662929197
10,0,1,train,0.18383180599921742,0.942209137498637,0.9598315285180672,0.9544215461781703,0.9552720266007695
10,1,1,train,0.22951508610922383,0.9281964436917867,0.9529741610686575,0.9507197290431837,0.9504296123111705
10,-1,1,validation,0.12541669140760084,0.7676392572944297,0.7774525494347536,0.7676392572944297,0.7659617663851932
11,1,1,train,0.2097100541426051,0.9303979678238781,0.9628247664946361,0.9578323454699408,0.9588961457591908
11,0,1,train,0.17551620961947925,0.9463526333006215,0.9561034791808486,0.9497328535601353,0.9509671804243071
11,-1,1,validation,0.12532302821353042,0.7697612732095491,0.7816389026061702,0.7697612732095491,0.7720531607416815
12,0,1,train,0.15450761413518407,0.9507142078290263,0.9551653219057906,0.9490786173808745,0.9503357387513213
12,1,1,train,0.17992832775437084,0.9424216765453006,0.9520767233798783,0.9500423370025403,0.9487533464692103
12,-1,1,validation,0.1351645506108078,0.7692307692307693,0.772715485689786,0.7692307692307693,0.7663928868669568
13,1,1,train,0.17216398206388853,0.9432684165961049,0.9660952317751706,0.9644369178662151,0.9648783712925633
13,0,1,train,0.15207536783257494,0.9524588376403882,0.9560273746352975,0.946788790753462,0.94884097484827
13,-1,1,validation,0.1340266261943795,0.7694960212201591,0.7878486637679833,0.7694960212201591,0.7739084219343274
14,1,1,train,0.15482758874715877,0.9493649449618967,0.9513482586815278,0.9486875529212532,0.9482617183406761
14,0,1,train,0.1414431882063818,0.9546396249045905,0.9724638623813644,0.9658706793152328,0.9675169268327308
14,-1,1,validation,0.1452690148257318,0.7710875331564987,0.778889240140282,0.7710875331564987,0.7707424302943068
15,0,1,train,0.13638700240773963,0.9575836877112638,0.9643017214978378,0.9605277505179369,0.9613292548167365
15,1,1,train,0.14760072898523047,0.9525825571549534,0.9692879301706311,0.9671464860287892,0.967504224783391
15,-1,1,validation,0.15379724807698225,0.7644562334217506,0.7779470993289348,0.7644562334217506,0.7655006792001252
16,0,1,train,0.13121677445377278,0.9599825537018863,0.9729223727259095,0.9657616399520227,0.9675320130941755
16,1,1,train,0.13359409958887478,0.9566469093988146,0.9692380463437629,0.9671464860287892,0.9672849825297025
16,-1,1,validation,0.1501214702176747,0.7726790450928382,0.7790969855905935,0.7726790450928382,0.7728350905372231
17,0,1,train,0.13008276306278932,0.9587831207065751,0.970647048605294,0.9666339548577036,0.967516525201315
17,1,1,train,0.1365286658350305,0.9590177815410669,0.9713571368073155,0.9698560541913632,0.970091984992948
17,-1,1,validation,0.1488283596240958,0.7676392572944297,0.7770070448455413,0.7676392572944297,0.7688379696601377
18,0,1,train,0.12491321388925178,0.9599825537018863,0.9716710646615833,0.9692508995747465,0.969839748582479
18,1,1,train,0.12371270227235866,0.9617273497036409,0.969583311103104,0.9657917019475021,0.9663456820841982
18,-1,1,validation,0.1482394334787811,0.7710875331564987,0.7770273768915343,0.7710875331564987,0.7713420549537864
