,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,101,1,0,0,0,0,0,2,0,2,2,2,0,0,6,8,1,8,2,25
true_1,1,150,3,8,1,15,1,0,2,1,0,2,3,1,5,1,0,0,1,0
true_2,0,10,127,26,2,11,3,1,2,1,1,1,4,0,7,0,1,0,0,0
true_3,0,4,12,155,9,2,6,0,2,1,0,1,0,2,1,1,0,0,0,0
true_4,2,5,5,21,136,3,3,1,0,1,0,0,3,2,11,0,0,0,0,0
true_5,1,8,3,2,1,178,0,0,0,0,1,0,0,0,3,1,0,0,0,0
true_6,0,4,1,4,7,0,165,5,3,1,0,0,0,0,4,0,0,0,1,0
true_7,1,1,0,3,4,1,5,150,10,1,0,0,4,1,11,0,2,2,1,1
true_8,2,0,0,0,0,0,6,17,156,3,0,0,0,0,10,0,3,0,2,0
true_9,1,0,0,0,0,1,0,0,1,174,4,1,0,0,9,1,1,3,3,0
true_10,0,0,1,0,1,0,0,0,2,10,174,0,0,0,8,1,1,2,0,0
true_11,4,2,4,0,0,5,0,0,1,0,0,156,7,2,5,0,5,3,4,0
true_12,1,13,2,13,1,2,8,6,3,1,0,2,133,4,4,2,2,0,0,0
true_13,0,1,0,0,2,1,2,0,0,0,0,0,2,180,6,0,1,1,2,0
true_14,7,5,0,0,2,1,2,1,2,0,0,1,2,4,164,0,1,2,3,0
true_15,11,2,0,0,2,0,1,0,0,0,1,0,0,3,7,146,0,3,3,20
true_16,3,1,1,0,0,0,0,1,0,2,0,10,0,0,3,0,135,1,19,6
true_17,5,0,0,0,0,1,0,0,0,0,0,1,0,1,3,1,0,167,4,5
true_18,4,0,0,0,1,0,1,0,1,2,0,3,0,4,5,0,11,12,109,2
true_19,20,0,0,0,1,0,3,0,1,1,0,2,0,1,3,20,11,1,5,57
