,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,87,5,0,0,0,0,0,1,0,0,2,4,1,1,4,14,2,5,4,30
true_1,2,150,1,8,1,18,1,0,1,0,0,2,6,0,3,1,0,0,1,0
true_2,0,18,124,17,6,12,1,0,1,0,2,6,5,0,4,0,1,0,0,0
true_3,0,10,12,142,13,5,4,0,1,0,0,3,4,1,1,0,0,0,0,0
true_4,1,6,3,14,141,4,4,0,1,1,0,9,7,1,0,0,0,0,0,1
true_5,0,9,1,1,2,181,0,0,0,0,1,1,0,0,1,0,1,0,0,0
true_6,0,3,1,3,8,1,165,4,3,0,0,2,1,1,2,0,1,0,0,0
true_7,1,2,0,1,7,0,5,143,18,1,1,9,4,1,1,1,2,0,1,0
true_8,1,1,1,0,1,0,3,10,166,0,1,7,0,2,1,0,2,0,3,0
true_9,1,0,0,0,0,1,0,0,1,172,9,12,0,0,1,0,1,1,0,0
true_10,0,0,0,0,1,0,0,0,2,6,178,7,0,0,1,1,1,2,1,0
true_11,3,1,3,0,1,7,0,0,0,0,0,151,8,2,2,1,9,2,5,3
true_12,0,9,2,8,3,1,7,4,0,0,0,4,147,4,3,0,4,0,1,0
true_13,0,2,0,0,2,1,2,1,0,0,0,3,1,181,1,0,1,1,1,1
true_14,2,4,0,0,2,1,0,1,1,0,0,7,6,3,164,0,2,0,3,1
true_15,7,2,0,0,2,0,1,0,1,0,1,6,0,1,2,156,2,3,1,14
true_16,3,1,1,0,1,0,0,1,1,1,0,6,1,0,2,0,146,1,14,3
true_17,4,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,3,163,4,7
true_18,5,1,0,0,1,0,1,0,1,1,0,4,1,3,4,0,20,6,105,2
true_19,20,1,0,0,1,0,0,0,1,0,0,4,0,1,2,33,15,1,3,44
