,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,97,2,0,0,0,1,0,4,0,0,2,1,2,0,1,9,3,5,1,32
true_1,1,143,4,14,1,18,1,2,1,0,0,1,5,1,2,0,0,0,1,0
true_2,0,10,134,25,3,8,3,5,1,0,1,1,4,0,1,0,1,0,0,0
true_3,0,2,14,144,12,4,7,4,0,0,1,1,5,0,0,0,0,0,2,0
true_4,1,3,5,15,141,3,3,10,0,1,0,2,8,0,0,0,0,0,1,0
true_5,0,6,3,0,2,181,1,2,0,0,1,0,0,0,0,1,0,0,0,1
true_6,0,1,3,2,5,0,167,11,0,2,0,0,1,0,0,0,0,0,3,0
true_7,0,1,2,1,2,0,4,164,7,0,1,0,7,1,0,0,1,3,3,1
true_8,1,0,1,0,0,0,12,34,136,2,0,0,5,1,0,0,3,2,2,0
true_9,0,0,1,1,0,0,2,9,1,173,6,2,0,0,0,1,0,1,1,1
true_10,0,0,1,1,0,0,0,7,1,7,178,0,0,0,0,1,1,1,1,1
true_11,3,1,5,0,0,7,0,3,0,0,0,158,5,2,2,0,5,3,4,0
true_12,1,4,3,12,2,3,11,4,0,1,0,5,149,1,0,1,0,0,0,0
true_13,0,1,0,0,1,2,2,4,0,0,0,0,3,175,4,0,4,0,2,0
true_14,3,4,0,1,2,0,1,9,1,2,1,2,6,4,156,0,1,1,3,0
true_15,9,1,2,1,1,0,1,6,0,0,0,0,0,3,1,143,2,3,3,23
true_16,2,0,2,0,0,1,0,6,0,1,0,14,2,0,0,0,127,0,13,14
true_17,2,0,0,0,0,1,0,4,0,0,0,4,0,1,0,2,0,161,6,7
true_18,5,0,0,0,0,0,2,6,0,1,2,8,0,4,2,3,13,8,95,6
true_19,11,0,1,0,0,0,3,5,1,1,0,2,0,0,1,22,12,0,4,63
