,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,102,1,2,0,0,3,0,0,0,0,0,9,0,2,0,3,1,9,3,25
true_1,4,135,5,14,0,24,1,0,1,0,0,5,3,0,1,1,0,0,1,0
true_2,1,9,104,37,6,25,1,0,0,0,1,7,3,0,3,0,0,0,0,0
true_3,1,4,10,158,6,4,3,0,1,0,0,7,2,0,0,0,0,0,0,0
true_4,2,4,3,39,122,4,5,0,0,0,0,10,4,0,0,0,0,0,0,0
true_5,1,6,0,6,1,180,1,0,0,0,0,1,1,0,0,0,0,1,0,0
true_6,1,1,1,7,2,4,167,2,0,0,0,7,0,0,3,0,0,0,0,0
true_7,3,2,1,3,2,0,5,148,6,1,0,13,8,1,0,0,2,1,2,0
true_8,5,1,1,1,2,1,8,26,130,0,1,8,1,5,2,0,2,2,2,1
true_9,6,0,0,1,0,2,1,0,1,164,9,10,0,0,0,0,0,3,2,0
true_10,2,0,0,0,0,2,0,0,0,8,175,11,0,1,0,1,0,0,0,0
true_11,7,0,1,4,0,7,0,0,0,0,0,160,3,3,1,0,5,3,4,0
true_12,0,8,1,34,4,4,7,4,1,0,0,5,123,4,1,0,0,1,0,0
true_13,1,4,0,0,0,1,1,1,0,0,0,5,2,178,2,1,0,1,1,0
true_14,5,6,0,1,1,2,1,4,1,0,1,14,9,6,142,0,0,0,4,0
true_15,23,1,1,0,0,0,0,1,0,0,0,8,0,6,2,135,0,1,1,20
true_16,5,0,1,0,0,1,0,1,0,0,1,14,0,1,1,0,133,2,18,4
true_17,10,0,0,1,0,1,0,0,0,0,0,6,0,1,0,0,0,160,4,5
true_18,16,0,1,1,0,1,1,2,0,1,0,13,0,3,2,0,19,6,89,0
true_19,42,0,0,0,0,0,0,0,0,0,0,4,0,1,3,36,10,1,5,24
