,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,89,3,0,0,0,0,0,1,0,0,3,4,3,0,2,20,2,6,3,24
true_1,1,147,2,10,1,18,0,0,1,0,0,3,6,1,4,0,0,0,1,0
true_2,0,12,118,28,11,8,4,0,0,0,2,6,6,0,2,0,0,0,0,0
true_3,0,2,10,152,14,4,9,0,0,0,0,2,2,0,1,0,0,0,0,0
true_4,1,3,3,13,149,3,5,0,0,1,0,9,6,0,0,0,0,0,0,0
true_5,0,8,3,0,6,177,0,0,0,0,1,1,0,0,1,0,1,0,0,0
true_6,0,1,1,3,5,0,174,3,0,3,0,2,2,0,1,0,0,0,0,0
true_7,0,1,0,3,4,0,8,149,8,0,2,9,7,1,0,1,1,1,2,1
true_8,1,0,0,0,1,1,8,18,145,1,4,7,3,2,2,0,4,0,2,0
true_9,0,0,0,0,0,1,2,0,1,175,5,11,0,0,0,1,1,0,1,1
true_10,0,0,0,0,0,1,1,0,1,9,176,7,0,0,0,1,2,1,0,1
true_11,1,1,4,1,1,5,0,0,0,0,0,157,9,2,2,2,6,1,5,1
true_12,0,11,0,11,3,0,9,3,0,1,0,4,149,4,0,1,1,0,0,0
true_13,0,1,0,0,0,1,4,1,0,0,0,3,3,179,3,0,1,1,1,0
true_14,3,2,0,0,1,1,2,1,1,1,0,9,6,4,161,0,1,1,3,0
true_15,3,2,0,0,0,0,3,0,2,0,0,6,0,3,1,170,0,1,0,8
true_16,2,0,3,0,1,0,0,1,1,2,0,10,0,0,1,0,141,0,13,7
true_17,3,0,0,0,0,2,1,0,0,0,0,5,0,1,0,1,2,160,6,7
true_18,4,0,0,1,0,0,2,1,0,1,3,7,0,3,5,3,18,8,98,1
true_19,12,0,0,0,0,0,2,0,1,1,1,3,2,3,3,49,12,0,3,34
